EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : daily Precipitation amount in 0.1 mm
23-27 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWEDEN, STOCKHOLM_A (STAID: 5464).
Blended and updated with sources: 138884 138886 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
138884,18610216,    0,    0
138884,18610217,   30,    0
138884,18610218,   27,    0
138884,18610219,    5,    0
138884,18610220,    4,    0
138884,18610221,    1,    0
138884,18610222,   29,    0
138884,18610223,    0,    0
138884,18610224,   64,    0
138884,18610225,    0,    0
138884,18610226,    0,    0
138884,18610227,    0,    0
138884,18610228,    0,    0
138884,18610301,   32,    0
138884,18610302,   29,    0
138884,18610303,    4,    0
138884,18610304,    4,    0
138884,18610305,   38,    0
138884,18610306,    1,    0
138884,18610307,    0,    0
138884,18610308,    0,    0
138884,18610309,    0,    0
138884,18610310,    0,    0
138884,18610311,    0,    0
138884,18610312,    0,    0
138884,18610313,    3,    0
138884,18610314,    0,    0
138884,18610315,   13,    0
138884,18610316,    1,    0
138884,18610317,    6,    0
138884,18610318,    0,    0
138884,18610319,    0,    0
138884,18610320,    1,    0
138884,18610321,    4,    0
138884,18610322,    2,    0
138884,18610323,    0,    0
138884,18610324,    0,    0
138884,18610325,    0,    0
138884,18610326,    0,    0
138884,18610327,    2,    0
138884,18610328,    0,    0
138884,18610329,    0,    0
138884,18610330,    0,    0
138884,18610331,    0,    0
138884,18610401,    0,    0
138884,18610402,    0,    0
138884,18610403,    0,    0
138884,18610404,    0,    0
138884,18610405,    0,    0
138884,18610406,    0,    0
138884,18610407,    0,    0
138884,18610408,    0,    0
138884,18610409,    0,    0
138884,18610410,    0,    0
138884,18610411,    0,    0
138884,18610412,    0,    0
138884,18610413,    0,    0
138884,18610414,    0,    0
138884,18610415,    0,    0
138884,18610416,    0,    0
138884,18610417,    3,    0
138884,18610418,    1,    0
138884,18610419,    1,    0
138884,18610420,    0,    0
138884,18610421,    4,    0
138884,18610422,    0,    0
138884,18610423,    0,    0
138884,18610424,    2,    0
138884,18610425,    0,    0
138884,18610426,   12,    0
