EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 HU   : daily Humidity in 1 %
23-27 Q_HU : quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWEDEN, STOCKHOLM_A (STAID: 5464).
Blended and updated with sources: 160018 902484 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   HU, Q_HU
160018,19980120,   81,    0
160018,19980121,   82,    0
160018,19980122,   90,    0
160018,19980123,   93,    0
160018,19980124,   88,    0
160018,19980125,-9999,    9
160018,19980126,-9999,    9
160018,19980127,   88,    0
160018,19980128,   74,    0
160018,19980129,   76,    0
160018,19980130,   77,    0
160018,19980131,   73,    0
160018,19980201,   80,    0
160018,19980202,-9999,    9
160018,19980203,   91,    0
160018,19980204,   91,    0
160018,19980205,   91,    0
160018,19980206,   89,    0
160018,19980207,   90,    0
160018,19980208,-9999,    9
160018,19980209,   95,    0
160018,19980210,   80,    0
160018,19980211,   83,    0
160018,19980212,   94,    0
160018,19980213,   71,    0
160018,19980214,   89,    0
160018,19980215,   96,    0
160018,19980216,   89,    0
160018,19980217,   75,    0
160018,19980218,   84,    0
160018,19980219,   87,    0
160018,19980220,-9999,    9
160018,19980221,   83,    0
160018,19980222,   80,    0
160018,19980223,   74,    0
160018,19980224,   63,    0
160018,19980225,   91,    0
160018,19980226,   81,    0
160018,19980227,   74,    0
160018,19980228,   67,    0
160018,19980301,   41,    0
160018,19980302,   48,    0
160018,19980303,   85,    0
160018,19980304,   91,    0
160018,19980305,-9999,    9
160018,19980306,   73,    0
160018,19980307,   82,    0
160018,19980308,   94,    0
160018,19980309,   79,    0
160018,19980310,   75,    0
160018,19980311,   68,    0
160018,19980312,-9999,    9
160018,19980313,   87,    0
160018,19980314,   71,    0
160018,19980315,   70,    0
160018,19980316,   92,    0
160018,19980317,   96,    0
160018,19980318,   65,    0
160018,19980319,   46,    0
160018,19980320,   57,    0
160018,19980321,   59,    0
160018,19980322,   75,    0
160018,19980323,   65,    0
160018,19980324,   60,    0
160018,19980325,   70,    0
160018,19980326,   60,    0
160018,19980327,   87,    0
160018,19980328,   90,    0
160018,19980329,   88,    0
160018,19980330,   74,    0
160018,19980331,   78,    0
160018,19980401,   69,    0
160018,19980402,   64,    0
160018,19980403,   67,    0
160018,19980404,   65,    0
160018,19980405,   97,    0
160018,19980406,   74,    0
160018,19980407,   80,    0
160018,19980408,   56,    0
160018,19980409,-9999,    9
160018,19980410,   64,    0
160018,19980411,   64,    0
160018,19980412,   88,    0
160018,19980413,   71,    0
160018,19980414,   71,    0
160018,19980415,   80,    0
160018,19980416,   84,    0
160018,19980417,-9999,    9
160018,19980418,   93,    0
160018,19980419,   98,    0
160018,19980420,  100,    0
160018,19980421,   83,    0
160018,19980422,   95,    0
160018,19980423,   99,    0
160018,19980424,   82,    0
160018,19980425,   72,    0
160018,19980426,   88,    0
160018,19980427,   87,    0
160018,19980428,   69,    0
160018,19980429,   60,    0
160018,19980430,   55,    0
160018,19980501,   62,    0
160018,19980502,   73,    0
160018,19980503,   93,    0
160018,19980504,-9999,    9
160018,19980505,-9999,    9
160018,19980506,-9999,    9
160018,19980507,   67,    0
160018,19980508,   62,    0
160018,19980509,   65,    0
160018,19980510,   63,    0
160018,19980511,   75,    0
160018,19980512,   63,    0
160018,19980513,   48,    0
160018,19980514,   55,    0
160018,19980515,   57,    0
160018,19980516,   48,    0
160018,19980517,   44,    0
160018,19980518,   49,    0
160018,19980519,   63,    0
160018,19980520,   71,    0
160018,19980521,   80,    0
160018,19980522,   66,    0
160018,19980523,   45,    0
160018,19980524,   43,    0
160018,19980525,   72,    0
160018,19980526,   74,    0
160018,19980527,   60,    0
160018,19980528,   50,    0
160018,19980529,   62,    0
160018,19980530,   46,    0
160018,19980531,   46,    0
160018,19980601,-9999,    9
160018,19980602,   96,    0
160018,19980603,   98,    0
160018,19980604,   69,    0
160018,19980605,-9999,    9
160018,19980606,-9999,    9
160018,19980607,   84,    0
160018,19980608,-9999,    9
160018,19980609,   75,    0
160018,19980610,   89,    0
160018,19980611,   77,    0
160018,19980612,   78,    0
160018,19980613,   57,    0
160018,19980614,   64,    0
160018,19980615,   87,    0
160018,19980616,   96,    0
160018,19980617,   95,    0
160018,19980618,   94,    0
160018,19980619,   77,    0
160018,19980620,   80,    0
160018,19980621,   85,    0
160018,19980622,   90,    0
160018,19980623,   91,    0
160018,19980624,   65,    0
160018,19980625,-9999,    9
160018,19980626,   65,    0
160018,19980627,   77,    0
160018,19980628,   71,    0
160018,19980629,   76,    0
160018,19980630,   67,    0
160018,19980701,   81,    0
160018,19980702,   79,    0
160018,19980703,   69,    0
160018,19980704,   68,    0
160018,19980705,   92,    0
160018,19980706,   97,    0
160018,19980707,   87,    0
160018,19980708,   82,    0
160018,19980709,   74,    0
160018,19980710,   84,    0
160018,19980711,   78,    0
160018,19980712,   89,    0
160018,19980713,   76,    0
160018,19980714,   71,    0
160018,19980715,   82,    0
160018,19980716,   73,    0
160018,19980717,   69,    0
160018,19980718,   72,    0
160018,19980719,   71,    0
160018,19980720,   64,    0
160018,19980721,   65,    0
160018,19980722,   76,    0
160018,19980723,   69,    0
160018,19980724,   92,    0
160018,19980725,   69,    0
160018,19980726,   73,    0
160018,19980727,-9999,    9
160018,19980728,   77,    0
160018,19980729,   93,    0
160018,19980730,-9999,    9
160018,19980731,-9999,    9
160018,19980801,-9999,    9
160018,19980802,-9999,    9
160018,19980803,-9999,    9
160018,19980804,-9999,    9
160018,19980805,-9999,    9
160018,19980806,-9999,    9
160018,19980807,-9999,    9
160018,19980808,-9999,    9
160018,19980809,-9999,    9
160018,19980810,-9999,    9
160018,19980811,-9999,    9
160018,19980812,-9999,    9
160018,19980813,-9999,    9
160018,19980814,-9999,    9
160018,19980815,-9999,    9
160018,19980816,-9999,    9
160018,19980817,-9999,    9
160018,19980818,-9999,    9
160018,19980819,   66,    0
160018,19980820,-9999,    9
160018,19980821,-9999,    9
160018,19980822,-9999,    9
160018,19980823,-9999,    9
160018,19980824,-9999,    9
160018,19980825,   73,    0
160018,19980826,-9999,    9
160018,19980827,   88,    0
160018,19980828,-9999,    9
160018,19980829,-9999,    9
160018,19980830,-9999,    9
160018,19980831,-9999,    9
160018,19980901,-9999,    9
160018,19980902,   83,    0
160018,19980903,   67,    0
160018,19980904,   78,    0
160018,19980905,-9999,    9
160018,19980906,-9999,    9
160018,19980907,-9999,    9
160018,19980908,-9999,    9
160018,19980909,-9999,    9
160018,19980910,-9999,    9
160018,19980911,-9999,    9
160018,19980912,-9999,    9
160018,19980913,-9999,    9
160018,19980914,-9999,    9
160018,19980915,-9999,    9
160018,19980916,-9999,    9
160018,19980917,-9999,    9
160018,19980918,   93,    0
160018,19980919,-9999,    9
160018,19980920,   90,    0
160018,19980921,   91,    0
160018,19980922,-9999,    9
160018,19980923,-9999,    9
160018,19980924,   77,    0
160018,19980925,-9999,    9
160018,19980926,-9999,    9
160018,19980927,-9999,    9
160018,19980928,   86,    0
160018,19980929,-9999,    9
160018,19980930,-9999,    9
160018,19981001,   73,    0
160018,19981002,   72,    0
160018,19981003,   75,    0
160018,19981004,   81,    0
160018,19981005,-9999,    9
160018,19981006,-9999,    9
160018,19981007,   72,    0
160018,19981008,-9999,    9
160018,19981009,   84,    0
160018,19981010,-9999,    9
160018,19981011,   99,    0
160018,19981012,   93,    0
160018,19981013,-9999,    9
160018,19981014,   91,    0
160018,19981015,   73,    0
160018,19981016,-9999,    9
160018,19981017,-9999,    9
160018,19981018,-9999,    9
160018,19981019,   82,    0
160018,19981020,   86,    0
160018,19981021,   85,    0
160018,19981022,-9999,    9
160018,19981023,   86,    0
160018,19981024,   80,    0
160018,19981025,   94,    0
160018,19981026,-9999,    9
160018,19981027,   86,    0
160018,19981028,   93,    0
160018,19981029,   90,    0
160018,19981030,   87,    0
160018,19981031,-9999,    9
160018,19981101,   93,    0
160018,19981102,   93,    0
160018,19981103,   90,    0
160018,19981104,-9999,    9
160018,19981105,   87,    0
160018,19981106,-9999,    9
160018,19981107,-9999,    9
160018,19981108,   83,    0
160018,19981109,-9999,    9
160018,19981110,-9999,    9
160018,19981111,-9999,    9
160018,19981112,   78,    0
160018,19981113,   89,    0
160018,19981114,   81,    0
160018,19981115,-9999,    9
160018,19981116,-9999,    9
160018,19981117,-9999,    9
160018,19981118,-9999,    9
160018,19981119,-9999,    9
160018,19981120,   87,    0
160018,19981121,-9999,    9
160018,19981122,   65,    0
160018,19981123,-9999,    9
160018,19981124,-9999,    9
160018,19981125,   90,    0
160018,19981126,-9999,    9
160018,19981127,-9999,    9
160018,19981128,-9999,    9
160018,19981129,   91,    0
160018,19981130,-9999,    9
160018,19981201,   91,    0
160018,19981202,-9999,    9
160018,19981203,-9999,    9
160018,19981204,   90,    0
160018,19981205,   99,    0
160018,19981206,   96,    0
160018,19981207,   93,    0
160018,19981208,-9999,    9
160018,19981209,-9999,    9
160018,19981210,-9999,    9
160018,19981211,-9999,    9
160018,19981212,   85,    0
160018,19981213,   89,    0
160018,19981214,-9999,    9
160018,19981215,-9999,    9
160018,19981216,   78,    0
160018,19981217,   87,    0
160018,19981218,   81,    0
160018,19981219,   84,    0
160018,19981220,   87,    0
160018,19981221,-9999,    9
160018,19981222,-9999,    9
160018,19981223,-9999,    9
160018,19981224,   92,    0
160018,19981225,-9999,    9
160018,19981226,   92,    0
160018,19981227,   87,    0
160018,19981228,-9999,    9
160018,19981229,-9999,    9
160018,19981230,   85,    0
160018,19981231,-9999,    9
160018,19990101,-9999,    9
160018,19990102,-9999,    9
160018,19990103,-9999,    9
160018,19990104,   92,    0
160018,19990105,   89,    0
160018,19990106,-9999,    9
160018,19990107,-9999,    9
160018,19990108,-9999,    9
160018,19990109,-9999,    9
160018,19990110,   89,    0
160018,19990111,-9999,    9
160018,19990112,-9999,    9
160018,19990113,-9999,    9
160018,19990114,-9999,    9
160018,19990115,   91,    0
160018,19990116,-9999,    9
160018,19990117,-9999,    9
160018,19990118,   81,    0
160018,19990119,   86,    0
160018,19990120,   87,    0
160018,19990121,   86,    0
160018,19990122,-9999,    9
160018,19990123,-9999,    9
160018,19990124,   93,    0
160018,19990125,-9999,    9
160018,19990126,-9999,    9
160018,19990127,-9999,    9
160018,19990128,-9999,    9
160018,19990129,-9999,    9
160018,19990130,-9999,    9
160018,19990131,   89,    0
160018,19990201,-9999,    9
160018,19990202,   79,    0
160018,19990203,-9999,    9
160018,19990204,   80,    0
160018,19990205,   70,    0
160018,19990206,-9999,    9
160018,19990207,-9999,    9
160018,19990208,   85,    0
160018,19990209,-9999,    9
160018,19990210,   86,    0
160018,19990211,   80,    0
160018,19990212,-9999,    9
160018,19990213,   85,    0
160018,19990214,-9999,    9
160018,19990215,   82,    0
160018,19990216,-9999,    9
160018,19990217,-9999,    9
160018,19990218,   64,    0
160018,19990219,   76,    0
160018,19990220,   90,    0
160018,19990221,   89,    0
160018,19990222,   92,    0
160018,19990223,   89,    0
160018,19990224,   87,    0
160018,19990225,   71,    0
160018,19990226,   89,    0
160018,19990227,   84,    0
160018,19990228,   86,    0
160018,19990301,   79,    0
160018,19990302,   89,    0
160018,19990303,   82,    0
160018,19990304,   90,    0
160018,19990305,   96,    0
160018,19990306,   97,    0
160018,19990307,   90,    0
160018,19990308,   90,    0
160018,19990309,   78,    0
160018,19990310,   85,    0
160018,19990311,   89,    0
160018,19990312,   85,    0
160018,19990313,   84,    0
160018,19990314,   85,    0
160018,19990315,   78,    0
160018,19990316,   71,    0
160018,19990317,   85,    0
160018,19990318,   92,    0
160018,19990319,   80,    0
160018,19990320,   84,    0
160018,19990321,   82,    0
160018,19990322,   92,    0
160018,19990323,   79,    0
160018,19990324,   80,    0
160018,19990325,   83,    0
160018,19990326,   89,    0
160018,19990327,   81,    0
160018,19990328,   74,    0
160018,19990329,   67,    0
160018,19990330,   54,    0
160018,19990331,   78,    0
160018,19990401,   70,    0
160018,19990402,-9999,    9
160018,19990403,   70,    0
160018,19990404,   62,    0
160018,19990405,   58,    0
160018,19990406,   83,    0
160018,19990407,   91,    0
160018,19990408,   71,    0
160018,19990409,   70,    0
160018,19990410,   79,    0
160018,19990411,   82,    0
160018,19990412,   80,    0
160018,19990413,   91,    0
160018,19990414,   77,    0
160018,19990415,-9999,    9
160018,19990416,   64,    0
160018,19990417,-9999,    9
160018,19990418,   92,    0
160018,19990419,   81,    0
160018,19990420,   71,    0
160018,19990421,   79,    0
