EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SLOVENIA, LJUBLJANA BEZIGRAD (STAID: 228).
Blended and updated with sources: 105699 914015 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
105699,19010412,    5,    0
105699,19010413,    7,    0
105699,19010414,    2,    0
105699,19010415,    8,    0
105699,19010416,    8,    0
105699,19010417,    6,    0
105699,19010418,    2,    0
105699,19010419,    2,    0
105699,19010420,    2,    0
105699,19010421,    4,    0
105699,19010422,    5,    0
105699,19010423,    4,    0
105699,19010424,    6,    0
105699,19010425,    4,    0
105699,19010426,    8,    0
105699,19010427,    5,    0
105699,19010428,    5,    0
105699,19010429,    1,    0
105699,19010430,    6,    0
105699,19010501,    6,    0
105699,19010502,    6,    0
105699,19010503,    4,    0
105699,19010504,    3,    0
105699,19010505,    2,    0
105699,19010506,    6,    0
105699,19010507,    8,    0
105699,19010508,    6,    0
105699,19010509,    5,    0
105699,19010510,    8,    0
105699,19010511,    6,    0
105699,19010512,    6,    0
105699,19010513,    2,    0
105699,19010514,    1,    0
105699,19010515,    3,    0
105699,19010516,    4,    0
105699,19010517,    6,    0
105699,19010518,    5,    0
105699,19010519,    5,    0
105699,19010520,    4,    0
105699,19010521,    4,    0
105699,19010522,    0,    0
105699,19010523,    5,    0
105699,19010524,    4,    0
105699,19010525,    8,    0
105699,19010526,    7,    0
105699,19010527,    6,    0
105699,19010528,    2,    0
105699,19010529,    6,    0
105699,19010530,    4,    0
105699,19010531,    0,    0
105699,19010601,    0,    0
105699,19010602,    1,    0
105699,19010603,    1,    0
105699,19010604,    5,    0
105699,19010605,    3,    0
105699,19010606,    0,    0
105699,19010607,    1,    0
105699,19010608,    1,    0
105699,19010609,    4,    0
105699,19010610,    8,    0
105699,19010611,    7,    0
105699,19010612,    2,    0
105699,19010613,    6,    0
105699,19010614,    8,    0
105699,19010615,    7,    0
105699,19010616,    6,    0
105699,19010617,    5,    0
105699,19010618,    8,    0
105699,19010619,    8,    0
105699,19010620,    6,    0
105699,19010621,    6,    0
105699,19010622,    3,    0
105699,19010623,    2,    0
105699,19010624,    2,    0
105699,19010625,    3,    0
105699,19010626,    8,    0
105699,19010627,    4,    0
105699,19010628,    2,    0
105699,19010629,    1,    0
105699,19010630,    0,    0
105699,19010701,    3,    0
105699,19010702,    3,    0
105699,19010703,    5,    0
105699,19010704,    8,    0
105699,19010705,    5,    0
105699,19010706,    4,    0
105699,19010707,    5,    0
105699,19010708,    3,    0
105699,19010709,    2,    0
105699,19010710,    6,    0
105699,19010711,    6,    0
105699,19010712,    5,    0
105699,19010713,    3,    0
105699,19010714,    0,    0
105699,19010715,    4,    0
105699,19010716,    8,    0
105699,19010717,    4,    0
105699,19010718,    1,    0
105699,19010719,    0,    0
105699,19010720,    2,    0
105699,19010721,    6,    0
105699,19010722,    3,    0
105699,19010723,    4,    0
105699,19010724,    3,    0
105699,19010725,    0,    0
105699,19010726,    5,    0
105699,19010727,    2,    0
105699,19010728,    0,    0
105699,19010729,    4,    0
105699,19010730,    2,    0
105699,19010731,    2,    0
105699,19010801,    1,    0
105699,19010802,    6,    0
105699,19010803,    5,    0
105699,19010804,    2,    0
105699,19010805,    2,    0
105699,19010806,    6,    0
105699,19010807,    4,    0
105699,19010808,    2,    0
105699,19010809,    1,    0
105699,19010810,    3,    0
105699,19010811,    4,    0
105699,19010812,    2,    0
105699,19010813,    6,    0
105699,19010814,    7,    0
105699,19010815,    3,    0
105699,19010816,    6,    0
105699,19010817,    3,    0
105699,19010818,    3,    0
105699,19010819,    0,    0
105699,19010820,    6,    0
105699,19010821,    6,    0
105699,19010822,    1,    0
105699,19010823,    2,    0
105699,19010824,    2,    0
105699,19010825,    3,    0
105699,19010826,    8,    0
105699,19010827,    7,    0
105699,19010828,    6,    0
105699,19010829,    3,    0
105699,19010830,    2,    0
105699,19010831,    3,    0
105699,19010901,    3,    0
105699,19010902,    8,    0
105699,19010903,    8,    0
105699,19010904,    8,    0
105699,19010905,    8,    0
105699,19010906,    8,    0
105699,19010907,    8,    0
105699,19010908,    8,    0
105699,19010909,    8,    0
105699,19010910,    8,    0
105699,19010911,    8,    0
105699,19010912,    8,    0
105699,19010913,    8,    0
105699,19010914,    7,    0
105699,19010915,    8,    0
105699,19010916,    6,    0
105699,19010917,    4,    0
105699,19010918,    3,    0
105699,19010919,    4,    0
105699,19010920,    2,    0
105699,19010921,    3,    0
105699,19010922,    8,    0
105699,19010923,    3,    0
105699,19010924,    6,    0
105699,19010925,    8,    0
105699,19010926,    8,    0
105699,19010927,    3,    0
105699,19010928,    4,    0
105699,19010929,    2,    0
105699,19010930,    2,    0
105699,19011001,    6,    0
105699,19011002,    4,    0
105699,19011003,    2,    0
105699,19011004,    6,    0
105699,19011005,    2,    0
105699,19011006,    6,    0
105699,19011007,    8,    0
105699,19011008,    0,    0
105699,19011009,    8,    0
105699,19011010,    3,    0
105699,19011011,    0,    0
105699,19011012,    0,    0
105699,19011013,    3,    0
105699,19011014,    8,    0
105699,19011015,    8,    0
105699,19011016,    8,    0
105699,19011017,    6,    0
105699,19011018,    8,    0
105699,19011019,    7,    0
105699,19011020,    6,    0
105699,19011021,    8,    0
105699,19011022,    8,    0
105699,19011023,    7,    0
105699,19011024,    8,    0
105699,19011025,    8,    0
105699,19011026,    6,    0
105699,19011027,    8,    0
105699,19011028,    8,    0
105699,19011029,    7,    0
105699,19011030,    8,    0
105699,19011031,    8,    0
105699,19011101,    3,    0
105699,19011102,    0,    0
105699,19011103,    5,    0
105699,19011104,    0,    0
105699,19011105,    2,    0
105699,19011106,    2,    0
105699,19011107,    2,    0
105699,19011108,    0,    0
105699,19011109,    2,    0
105699,19011110,    3,    0
105699,19011111,    2,    0
105699,19011112,    6,    0
105699,19011113,    6,    0
105699,19011114,    8,    0
105699,19011115,    8,    0
105699,19011116,    7,    0
105699,19011117,    8,    0
105699,19011118,    3,    0
105699,19011119,    3,    0
105699,19011120,    8,    0
105699,19011121,    2,    0
105699,19011122,    8,    0
105699,19011123,    8,    0
105699,19011124,    8,    0
105699,19011125,    8,    0
105699,19011126,    8,    0
105699,19011127,    8,    0
105699,19011128,    5,    0
105699,19011129,    3,    0
105699,19011130,    3,    0
105699,19011201,    7,    0
105699,19011202,    2,    0
105699,19011203,    8,    0
105699,19011204,    6,    0
105699,19011205,    6,    0
105699,19011206,    2,    0
105699,19011207,    2,    0
105699,19011208,    5,    0
105699,19011209,    7,    0
105699,19011210,    6,    0
105699,19011211,    8,    0
105699,19011212,    8,    0
105699,19011213,    8,    0
105699,19011214,    6,    0
105699,19011215,    3,    0
105699,19011216,    8,    0
105699,19011217,    8,    0
105699,19011218,    6,    0
105699,19011219,    8,    0
105699,19011220,    7,    0
105699,19011221,    8,    0
105699,19011222,    8,    0
105699,19011223,    8,    0
105699,19011224,    6,    0
105699,19011225,    8,    0
105699,19011226,    8,    0
105699,19011227,    8,    0
105699,19011228,    8,    0
105699,19011229,    8,    0
105699,19011230,    6,    0
105699,19011231,    8,    0
105699,19020101,    8,    0
105699,19020102,    8,    0
105699,19020103,    6,    0
105699,19020104,    6,    0
105699,19020105,    6,    0
105699,19020106,    2,    0
105699,19020107,    1,    0
105699,19020108,    0,    0
105699,19020109,    2,    0
105699,19020110,    3,    0
105699,19020111,    0,    0
105699,19020112,    0,    0
105699,19020113,    6,    0
105699,19020114,    8,    0
105699,19020115,    1,    0
105699,19020116,    4,    0
105699,19020117,    1,    0
105699,19020118,    1,    0
105699,19020119,    8,    0
105699,19020120,    2,    0
105699,19020121,    5,    0
