EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 22-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : daily Sunshine in 0.1 Hours
23-27 Q_SS : quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station NETHERLANDS, MAASTRICHT (STAID: 168).
Blended and updated with sources: 102105 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
102105,19080220,    5,    0
102105,19080221,    0,    0
102105,19080222,    0,    0
102105,19080223,   10,    0
102105,19080224,   20,    0
102105,19080225,    0,    0
102105,19080226,   20,    0
102105,19080227,    2,    0
102105,19080228,   16,    0
102105,19080229,   13,    0
102105,19080301,    8,    0
102105,19080302,   60,    0
102105,19080303,   50,    0
102105,19080304,    0,    0
102105,19080305,    5,    0
102105,19080306,    0,    0
102105,19080307,    5,    0
102105,19080308,    4,    0
102105,19080309,   16,    0
102105,19080310,    0,    0
102105,19080311,    0,    0
102105,19080312,    0,    0
102105,19080313,    4,    0
102105,19080314,    2,    0
102105,19080315,    0,    0
102105,19080316,   30,    0
102105,19080317,   51,    0
102105,19080318,   54,    0
102105,19080319,    0,    0
102105,19080320,    0,    0
102105,19080321,    0,    0
102105,19080322,   43,    0
102105,19080323,   74,    0
102105,19080324,    6,    0
102105,19080325,    0,    0
102105,19080326,   24,    0
102105,19080327,   32,    0
102105,19080328,   31,    0
102105,19080329,   59,    0
102105,19080330,   10,    0
102105,19080331,   22,    0
102105,19080401,   35,    0
102105,19080402,    0,    0
102105,19080403,   41,    0
102105,19080404,   21,    0
102105,19080405,   40,    0
