EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 22-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FRANCE, MONTELIMAR (STAID: 786).
Blended and updated with sources: 175640 907577 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
175640,19390305,   40,    0
175640,19390306,   20,    0
175640,19390307,  100,    0
175640,19390308,   30,    0
175640,19390309,   20,    0
175640,19390310,  130,    0
175640,19390311,  120,    0
175640,19390312,   80,    0
175640,19390313,   70,    0
175640,19390314,  160,    0
175640,19390315,  110,    0
175640,19390316,   80,    0
175640,19390317,    0,    0
175640,19390318,  100,    0
175640,19390319,  100,    0
175640,19390320,  130,    0
175640,19390321,   80,    0
175640,19390322,   30,    0
175640,19390323,   80,    0
175640,19390324,   70,    0
175640,19390325,   70,    0
175640,19390326,   70,    0
175640,19390327,   60,    0
175640,19390328,   50,    0
175640,19390329,   60,    0
175640,19390330,   60,    0
175640,19390331,   20,    0
175640,19390401,   30,    0
175640,19390402,   20,    0
175640,19390403,   30,    0
175640,19390404,  180,    0
175640,19390405,   70,    0
175640,19390406,   40,    0
175640,19390407,   70,    0
175640,19390408,   90,    0
175640,19390409,   70,    0
175640,19390410,   50,    0
175640,19390411,   50,    0
175640,19390412,   40,    0
175640,19390413,   40,    0
175640,19390414,   70,    0
175640,19390415,   70,    0
175640,19390416,  100,    0
175640,19390417,   80,    0
175640,19390418,  190,    0
175640,19390419,  110,    0
175640,19390420,  110,    0
175640,19390421,   50,    0
175640,19390422,    0,    0
175640,19390423,   80,    0
175640,19390424,   40,    0
175640,19390425,   70,    0
175640,19390426,   20,    0
175640,19390427,   80,    0
175640,19390428,   40,    0
175640,19390429,   70,    0
175640,19390430,   60,    0
175640,19390501,   60,    0
175640,19390502,    0,    0
175640,19390503,  100,    0
175640,19390504,   80,    0
175640,19390505,   40,    0
175640,19390506,   30,    0
175640,19390507,    0,    0
175640,19390508,   80,    0
175640,19390509,   80,    0
175640,19390510,   60,    0
175640,19390511,   80,    0
175640,19390512,   60,    0
175640,19390513,   30,    0
175640,19390514,   60,    0
175640,19390515,   70,    0
175640,19390516,   50,    0
175640,19390517,   70,    0
175640,19390518,   30,    0
175640,19390519,    0,    0
175640,19390520,   60,    0
175640,19390521,   50,    0
175640,19390522,  130,    0
175640,19390523,   90,    0
175640,19390524,   80,    0
175640,19390525,  100,    0
175640,19390526,   90,    0
175640,19390527,   70,    0
175640,19390528,  160,    0
175640,19390529,  130,    0
175640,19390530,   80,    0
175640,19390531,    0,    0
175640,19390601,   20,    0
175640,19390602,    0,    0
175640,19390603,   30,    0
175640,19390604,    0,    0
175640,19390605,    0,    0
175640,19390606,   20,    0
175640,19390607,    0,    0
175640,19390608,    0,    0
175640,19390609,   40,    0
175640,19390610,   60,    0
175640,19390611,    0,    0
175640,19390612,   40,    0
175640,19390613,   80,    0
175640,19390614,  120,    0
175640,19390615,  170,    0
175640,19390616,    0,    0
175640,19390617,   80,    0
175640,19390618,   80,    0
175640,19390619,   70,    0
175640,19390620,   60,    0
175640,19390621,   20,    0
175640,19390622,   30,    0
175640,19390623,   50,    0
175640,19390624,   30,    0
175640,19390625,   20,    0
175640,19390626,   30,    0
175640,19390627,   60,    0
175640,19390628,   30,    0
175640,19390629,   40,    0
175640,19390630,   40,    0
175640,19390701,   80,    0
175640,19390702,   80,    0
175640,19390703,   30,    0
175640,19390704,   50,    0
175640,19390705,   30,    0
175640,19390706,   70,    0
175640,19390707,   60,    0
175640,19390708,   50,    0
175640,19390709,   20,    0
175640,19390710,  100,    0
175640,19390711,   80,    0
175640,19390712,   60,    0
175640,19390713,   30,    0
175640,19390714,   50,    0
175640,19390715,   20,    0
175640,19390716,    0,    0
175640,19390717,   20,    0
175640,19390718,    0,    0
175640,19390719,   50,    0
175640,19390720,  130,    0
175640,19390721,  100,    0
175640,19390722,   70,    0
175640,19390723,   20,    0
175640,19390724,   50,    0
175640,19390725,   50,    0
175640,19390726,   60,    0
175640,19390727,   80,    0
175640,19390728,   40,    0
175640,19390729,   60,    0
175640,19390730,  100,    0
175640,19390731,   60,    0
175640,19390801,   90,    0
175640,19390802,   60,    0
175640,19390803,   40,    0
175640,19390804,    0,    0
175640,19390805,   70,    0
175640,19390806,   50,    0
175640,19390807,   40,    0
175640,19390808,   60,    0
175640,19390809,   80,    0
175640,19390810,   60,    0
175640,19390811,   20,    0
175640,19390812,   90,    0
175640,19390813,   70,    0
175640,19390814,   80,    0
175640,19390815,   80,    0
175640,19390816,   90,    0
175640,19390817,   70,    0
175640,19390818,   50,    0
175640,19390819,    0,    0
175640,19390820,   10,    0
175640,19390821,   30,    0
175640,19390822,    0,    0
175640,19390823,   30,    0
175640,19390824,   60,    0
175640,19390825,   20,    0
175640,19390826,   70,    0
175640,19390827,   50,    0
175640,19390828,   40,    0
175640,19390829,   50,    0
175640,19390830,   30,    0
175640,19390831,   10,    0
175640,19390901,    0,    0
175640,19390902,   40,    0
175640,19390903,   10,    0
175640,19390904,   60,    0
175640,19390905,   80,    0
175640,19390906,   70,    0
175640,19390907,   20,    0
175640,19390908,   20,    0
175640,19390909,   50,    0
175640,19390910,   40,    0
175640,19390911,    0,    0
175640,19390912,   80,    0
175640,19390913,   40,    0
175640,19390914,   40,    0
175640,19390915,   80,    0
175640,19390916,   30,    0
175640,19390917,   30,    0
175640,19390918,   30,    0
175640,19390919,   60,    0
175640,19390920,   30,    0
175640,19390921,    0,    0
175640,19390922,   30,    0
175640,19390923,   90,    0
175640,19390924,   70,    0
175640,19390925,   50,    0
175640,19390926,    0,    0
175640,19390927,  100,    0
175640,19390928,   60,    0
175640,19390929,    0,    0
175640,19390930,    0,    0
175640,19391001,    0,    0
175640,19391002,    0,    0
175640,19391003,    0,    0
175640,19391004,    0,    0
175640,19391005,    0,    0
175640,19391006,    0,    0
175640,19391007,   50,    0
175640,19391008,   20,    0
175640,19391009,   30,    0
175640,19391010,   70,    0
175640,19391011,   30,    0
175640,19391012,    0,    0
175640,19391013,   20,    0
175640,19391014,   30,    0
175640,19391015,   60,    0
175640,19391016,   40,    0
175640,19391017,   60,    0
175640,19391018,   90,    0
175640,19391019,   40,    0
175640,19391020,   80,    0
175640,19391021,   80,    0
175640,19391022,  120,    0
175640,19391023,   90,    0
175640,19391024,   50,    0
175640,19391025,   30,    0
175640,19391026,   20,    0
175640,19391027,   70,    0
175640,19391028,    0,    0
175640,19391029,   20,    0
175640,19391030,    0,    0
175640,19391031,    0,    0
175640,19391101,-9999,    9
175640,19391102,-9999,    9
175640,19391103,-9999,    9
175640,19391104,-9999,    9
175640,19391105,-9999,    9
175640,19391106,-9999,    9
175640,19391107,-9999,    9
175640,19391108,-9999,    9
175640,19391109,-9999,    9
175640,19391110,-9999,    9
175640,19391111,-9999,    9
175640,19391112,-9999,    9
175640,19391113,-9999,    9
175640,19391114,-9999,    9
175640,19391115,-9999,    9
175640,19391116,-9999,    9
175640,19391117,-9999,    9
175640,19391118,-9999,    9
175640,19391119,-9999,    9
175640,19391120,-9999,    9
175640,19391121,-9999,    9
175640,19391122,-9999,    9
175640,19391123,-9999,    9
175640,19391124,-9999,    9
175640,19391125,-9999,    9
175640,19391126,-9999,    9
175640,19391127,-9999,    9
175640,19391128,-9999,    9
175640,19391129,-9999,    9
175640,19391130,-9999,    9
175640,19391201,   60,    0
175640,19391202,   50,    0
175640,19391203,   30,    0
175640,19391204,   20,    0
175640,19391205,    0,    0
175640,19391206,   40,    0
175640,19391207,  120,    0
175640,19391208,   60,    0
175640,19391209,   60,    0
175640,19391210,   20,    0
175640,19391211,   70,    0
175640,19391212,  100,    0
175640,19391213,   80,    0
175640,19391214,   50,    0
175640,19391215,   20,    0
175640,19391216,   90,    0
175640,19391217,   30,    0
175640,19391218,    0,    0
175640,19391219,   70,    0
175640,19391220,  110,    0
175640,19391221,   50,    0
175640,19391222,   30,    0
175640,19391223,    0,    0
175640,19391224,   20,    0
175640,19391225,   70,    0
175640,19391226,  100,    0
175640,19391227,  130,    0
175640,19391228,   80,    0
175640,19391229,  100,    0
175640,19391230,   30,    0
175640,19391231,    0,    0
175640,19400101,   50,    0
175640,19400102,   40,    0
175640,19400103,    0,    0
175640,19400104,   50,    0
175640,19400105,   30,    0
175640,19400106,   30,    0
175640,19400107,   40,    0
175640,19400108,   20,    0
175640,19400109,   50,    0
175640,19400110,   90,    0
175640,19400111,  110,    0
175640,19400112,   70,    0
175640,19400113,   60,    0
175640,19400114,   40,    0
175640,19400115,   60,    0
175640,19400116,    0,    0
175640,19400117,   60,    0
175640,19400118,  130,    0
175640,19400119,  140,    0
175640,19400120,  130,    0
175640,19400121,   90,    0
175640,19400122,  130,    0
175640,19400123,  140,    0
175640,19400124,  120,    0
175640,19400125,  140,    0
175640,19400126,  100,    0
175640,19400127,   60,    0
175640,19400128,   80,    0
175640,19400129,   30,    0
175640,19400130,    0,    0
175640,19400131,    0,    0
175640,19400201,    0,    0
175640,19400202,   20,    0
175640,19400203,    0,    0
175640,19400204,   20,    0
175640,19400205,   30,    0
175640,19400206,   10,    0
175640,19400207,    0,    0
175640,19400208,   30,    0
175640,19400209,    0,    0
175640,19400210,   90,    0
175640,19400211,   40,    0
175640,19400212,   70,    0
175640,19400213,  130,    0
175640,19400214,   80,    0
175640,19400215,   80,    0
175640,19400216,  100,    0
175640,19400217,   40,    0
175640,19400218,  120,    0
175640,19400219,   60,    0
175640,19400220,   90,    0
175640,19400221,   50,    0
175640,19400222,   40,    0
175640,19400223,   50,    0
175640,19400224,   30,    0
175640,19400225,   30,    0
175640,19400226,    0,    0
175640,19400227,   40,    0
175640,19400228,   50,    0
175640,19400229,   40,    0
175640,19400301,   40,    0
175640,19400302,   30,    0
175640,19400303,    0,    0
175640,19400304,   90,    0
175640,19400305,  130,    0
175640,19400306,  130,    0
175640,19400307,  100,    0
175640,19400308,   80,    0
175640,19400309,   20,    0
175640,19400310,   40,    0
175640,19400311,   60,    0
175640,19400312,   20,    0
175640,19400313,   20,    0
175640,19400314,   60,    0
175640,19400315,   90,    0
175640,19400316,   50,    0
175640,19400317,   20,    0
175640,19400318,   40,    0
175640,19400319,    0,    0
175640,19400320,   30,    0
175640,19400321,   90,    0
175640,19400322,   30,    0
175640,19400323,   40,    0
175640,19400324,   40,    0
175640,19400325,   30,    0
175640,19400326,    0,    0
175640,19400327,   80,    0
175640,19400328,   50,    0
175640,19400329,  110,    0
175640,19400330,   70,    0
175640,19400331,   70,    0
175640,19400401,-9999,    9
175640,19400402,-9999,    9
175640,19400403,-9999,    9
175640,19400404,-9999,    9
175640,19400405,-9999,    9
175640,19400406,-9999,    9
175640,19400407,-9999,    9
175640,19400408,-9999,    9
175640,19400409,-9999,    9
175640,19400410,-9999,    9
175640,19400411,-9999,    9
175640,19400412,-9999,    9
175640,19400413,-9999,    9
175640,19400414,-9999,    9
175640,19400415,-9999,    9
175640,19400416,-9999,    9
175640,19400417,-9999,    9
175640,19400418,-9999,    9
175640,19400419,-9999,    9
175640,19400420,-9999,    9
175640,19400421,-9999,    9
175640,19400422,-9999,    9
175640,19400423,-9999,    9
175640,19400424,-9999,    9
175640,19400425,-9999,    9
175640,19400426,-9999,    9
175640,19400427,-9999,    9
175640,19400428,-9999,    9
175640,19400429,-9999,    9
175640,19400430,-9999,    9
175640,19400501,-9999,    9
175640,19400502,-9999,    9
175640,19400503,-9999,    9
175640,19400504,-9999,    9
175640,19400505,-9999,    9
175640,19400506,-9999,    9
175640,19400507,-9999,    9
175640,19400508,-9999,    9
175640,19400509,-9999,    9
175640,19400510,-9999,    9
175640,19400511,-9999,    9
175640,19400512,-9999,    9
175640,19400513,-9999,    9
175640,19400514,-9999,    9
175640,19400515,-9999,    9
175640,19400516,-9999,    9
175640,19400517,-9999,    9
175640,19400518,-9999,    9
175640,19400519,-9999,    9
175640,19400520,-9999,    9
175640,19400521,-9999,    9
175640,19400522,-9999,    9
175640,19400523,-9999,    9
175640,19400524,-9999,    9
175640,19400525,-9999,    9
175640,19400526,-9999,    9
175640,19400527,-9999,    9
175640,19400528,-9999,    9
175640,19400529,-9999,    9
175640,19400530,-9999,    9
175640,19400531,-9999,    9
175640,19400601,-9999,    9
175640,19400602,-9999,    9
175640,19400603,-9999,    9
175640,19400604,-9999,    9
175640,19400605,-9999,    9
175640,19400606,-9999,    9
175640,19400607,-9999,    9
175640,19400608,-9999,    9
175640,19400609,-9999,    9
175640,19400610,-9999,    9
175640,19400611,-9999,    9
175640,19400612,-9999,    9
175640,19400613,-9999,    9
175640,19400614,-9999,    9
175640,19400615,-9999,    9
175640,19400616,-9999,    9
175640,19400617,-9999,    9
175640,19400618,-9999,    9
175640,19400619,-9999,    9
175640,19400620,-9999,    9
175640,19400621,-9999,    9
175640,19400622,-9999,    9
175640,19400623,-9999,    9
175640,19400624,-9999,    9
175640,19400625,-9999,    9
175640,19400626,-9999,    9
