EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station AUSTRIA, SONNBLICK (STAID: 15).
Blended and updated with sources: 102154 911146 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
102154,19020302,    2,    0
102154,19020303,    4,    0
102154,19020304,    6,    0
102154,19020305,    0,    0
102154,19020306,    0,    0
102154,19020307,    1,    0
102154,19020308,    4,    0
102154,19020309,    8,    0
102154,19020310,    8,    0
102154,19020311,    0,    0
102154,19020312,    6,    0
102154,19020313,    0,    0
102154,19020314,    0,    0
102154,19020315,    5,    0
102154,19020316,    7,    0
102154,19020317,    8,    0
102154,19020318,    5,    0
102154,19020319,    1,    0
102154,19020320,    0,    0
102154,19020321,    6,    0
102154,19020322,    8,    0
102154,19020323,    6,    0
102154,19020324,    6,    0
102154,19020325,    6,    0
102154,19020326,    5,    0
102154,19020327,    8,    0
102154,19020328,    7,    0
102154,19020329,    6,    0
102154,19020330,    6,    0
102154,19020331,    8,    0
102154,19020401,    5,    0
102154,19020402,    6,    0
102154,19020403,    7,    0
102154,19020404,    6,    0
102154,19020405,    7,    0
102154,19020406,    8,    0
102154,19020407,    7,    0
102154,19020408,    0,    0
102154,19020409,    3,    0
102154,19020410,    3,    0
102154,19020411,    5,    0
102154,19020412,    3,    0
102154,19020413,    4,    0
102154,19020414,    3,    0
102154,19020415,    3,    0
102154,19020416,    5,    0
102154,19020417,    7,    0
102154,19020418,    8,    0
102154,19020419,    2,    0
102154,19020420,    2,    0
102154,19020421,    7,    0
102154,19020422,    3,    0
102154,19020423,    4,    0
102154,19020424,    1,    0
102154,19020425,    1,    0
102154,19020426,    7,    0
102154,19020427,    8,    0
102154,19020428,    5,    0
102154,19020429,    7,    0
102154,19020430,    8,    0
102154,19020501,    7,    0
102154,19020502,    6,    0
102154,19020503,    6,    0
102154,19020504,    8,    0
102154,19020505,    7,    0
102154,19020506,    5,    0
102154,19020507,    5,    0
102154,19020508,    8,    0
102154,19020509,    8,    0
102154,19020510,    8,    0
102154,19020511,    6,    0
102154,19020512,    7,    0
102154,19020513,    8,    0
102154,19020514,    7,    0
102154,19020515,    5,    0
102154,19020516,    7,    0
102154,19020517,    8,    0
102154,19020518,    8,    0
102154,19020519,    7,    0
102154,19020520,    8,    0
102154,19020521,    8,    0
102154,19020522,    6,    0
102154,19020523,    8,    0
102154,19020524,    6,    0
102154,19020525,    8,    0
102154,19020526,    8,    0
102154,19020527,    4,    0
102154,19020528,    1,    0
102154,19020529,    1,    0
102154,19020530,    5,    0
102154,19020531,    4,    0
102154,19020601,    2,    0
102154,19020602,    4,    0
102154,19020603,    7,    0
102154,19020604,    8,    0
102154,19020605,    7,    0
102154,19020606,    8,    0
102154,19020607,    7,    0
102154,19020608,    8,    0
102154,19020609,    6,    0
102154,19020610,    8,    0
102154,19020611,    8,    0
102154,19020612,    6,    0
102154,19020613,    7,    0
102154,19020614,    8,    0
102154,19020615,    5,    0
102154,19020616,    7,    0
102154,19020617,    8,    0
102154,19020618,    8,    0
102154,19020619,    5,    0
102154,19020620,    5,    0
102154,19020621,    8,    0
102154,19020622,    7,    0
102154,19020623,    7,    0
102154,19020624,    8,    0
102154,19020625,    8,    0
102154,19020626,    4,    0
102154,19020627,    3,    0
102154,19020628,    1,    0
102154,19020629,    0,    0
102154,19020630,    2,    0
102154,19020701,    4,    0
102154,19020702,    7,    0
102154,19020703,    5,    0
102154,19020704,    2,    0
102154,19020705,    5,    0
102154,19020706,    5,    0
102154,19020707,    2,    0
102154,19020708,    3,    0
102154,19020709,    5,    0
102154,19020710,    5,    0
102154,19020711,    8,    0
102154,19020712,    2,    0
102154,19020713,    1,    0
102154,19020714,    4,    0
102154,19020715,    6,    0
102154,19020716,    7,    0
102154,19020717,    6,    0
102154,19020718,    8,    0
102154,19020719,    8,    0
102154,19020720,    8,    0
102154,19020721,    8,    0
102154,19020722,    3,    0
102154,19020723,    7,    0
102154,19020724,    8,    0
102154,19020725,    7,    0
102154,19020726,    1,    0
102154,19020727,    1,    0
102154,19020728,    7,    0
102154,19020729,    1,    0
102154,19020730,    5,    0
102154,19020731,    6,    0
102154,19020801,    5,    0
102154,19020802,    6,    0
102154,19020803,    8,    0
102154,19020804,    3,    0
102154,19020805,    4,    0
102154,19020806,    8,    0
102154,19020807,    4,    0
102154,19020808,    8,    0
102154,19020809,    8,    0
102154,19020810,    6,    0
102154,19020811,    8,    0
102154,19020812,    7,    0
102154,19020813,    5,    0
102154,19020814,    7,    0
102154,19020815,    6,    0
102154,19020816,    5,    0
102154,19020817,    6,    0
102154,19020818,    5,    0
102154,19020819,    4,    0
102154,19020820,    7,    0
102154,19020821,    5,    0
102154,19020822,    7,    0
102154,19020823,    0,    0
102154,19020824,    1,    0
102154,19020825,    1,    0
102154,19020826,    4,    0
102154,19020827,    8,    0
102154,19020828,    7,    0
102154,19020829,    6,    0
102154,19020830,    6,    0
102154,19020831,    6,    0
102154,19020901,    7,    0
102154,19020902,    8,    0
102154,19020903,    1,    0
102154,19020904,    0,    0
102154,19020905,    1,    0
102154,19020906,    6,    0
102154,19020907,    3,    0
102154,19020908,    3,    0
102154,19020909,    1,    0
102154,19020910,    6,    0
102154,19020911,    7,    0
102154,19020912,    8,    0
102154,19020913,    8,    0
102154,19020914,    6,    0
102154,19020915,    6,    0
102154,19020916,    4,    0
102154,19020917,    7,    0
102154,19020918,    6,    0
102154,19020919,    3,    0
102154,19020920,    0,    0
102154,19020921,    2,    0
102154,19020922,    0,    0
102154,19020923,    0,    0
102154,19020924,    0,    0
102154,19020925,    4,    0
102154,19020926,    3,    0
102154,19020927,    1,    0
102154,19020928,    7,    0
102154,19020929,    8,    0
102154,19020930,    6,    0
102154,19021001,    8,    0
102154,19021002,    5,    0
102154,19021003,    6,    0
102154,19021004,    3,    0
102154,19021005,    8,    0
102154,19021006,    8,    0
102154,19021007,    8,    0
102154,19021008,    2,    0
102154,19021009,    2,    0
102154,19021010,    6,    0
102154,19021011,    8,    0
102154,19021012,    7,    0
102154,19021013,    4,    0
102154,19021014,    5,    0
102154,19021015,    4,    0
102154,19021016,    8,    0
102154,19021017,    8,    0
102154,19021018,    5,    0
102154,19021019,    6,    0
102154,19021020,    3,    0
102154,19021021,    5,    0
102154,19021022,    8,    0
102154,19021023,    8,    0
102154,19021024,    1,    0
102154,19021025,    1,    0
102154,19021026,    2,    0
102154,19021027,    5,    0
102154,19021028,    8,    0
102154,19021029,    8,    0
102154,19021030,    5,    0
102154,19021031,    8,    0
102154,19021101,    0,    0
102154,19021102,    0,    0
102154,19021103,    0,    0
102154,19021104,    1,    0
102154,19021105,    0,    0
102154,19021106,    1,    0
102154,19021107,    8,    0
102154,19021108,    7,    0
102154,19021109,    3,    0
102154,19021110,    6,    0
102154,19021111,    0,    0
102154,19021112,    1,    0
102154,19021113,    1,    0
102154,19021114,    2,    0
102154,19021115,    1,    0
102154,19021116,    1,    0
102154,19021117,    1,    0
102154,19021118,    7,    0
102154,19021119,    8,    0
102154,19021120,    8,    0
102154,19021121,    2,    0
102154,19021122,    0,    0
102154,19021123,    0,    0
102154,19021124,    0,    0
102154,19021125,    6,    0
102154,19021126,    8,    0
102154,19021127,    7,    0
102154,19021128,    0,    0
102154,19021129,    4,    0
102154,19021130,    5,    0
102154,19021201,    8,    0
102154,19021202,    6,    0
102154,19021203,    7,    0
102154,19021204,    6,    0
102154,19021205,    8,    0
102154,19021206,    8,    0
102154,19021207,    5,    0
102154,19021208,    1,    0
102154,19021209,    0,    0
102154,19021210,    0,    0
102154,19021211,    0,    0
102154,19021212,    0,    0
102154,19021213,    0,    0
102154,19021214,    1,    0
102154,19021215,    1,    0
102154,19021216,    5,    0
102154,19021217,    6,    0
102154,19021218,    6,    0
102154,19021219,    8,    0
102154,19021220,    8,    0
102154,19021221,    8,    0
102154,19021222,    7,    0
102154,19021223,    3,    0
102154,19021224,    1,    0
102154,19021225,    3,    0
102154,19021226,    7,    0
102154,19021227,    3,    0
102154,19021228,    3,    0
102154,19021229,    6,    0
102154,19021230,    8,    0
102154,19021231,    8,    0
102154,19030101,    3,    0
102154,19030102,    3,    0
102154,19030103,    7,    0
102154,19030104,    6,    0
102154,19030105,    6,    0
102154,19030106,    1,    0
102154,19030107,    1,    0
102154,19030108,    1,    0
102154,19030109,    3,    0
102154,19030110,    7,    0
102154,19030111,    8,    0
102154,19030112,    8,    0
102154,19030113,    7,    0
102154,19030114,    6,    0
102154,19030115,    0,    0
102154,19030116,    0,    0
102154,19030117,    0,    0
102154,19030118,    0,    0
102154,19030119,    0,    0
102154,19030120,    0,    0
102154,19030121,    0,    0
102154,19030122,    0,    0
102154,19030123,    0,    0
102154,19030124,    5,    0
102154,19030125,    1,    0
102154,19030126,    3,    0
102154,19030127,    2,    0
102154,19030128,    0,    0
102154,19030129,    0,    0
102154,19030130,    1,    0
102154,19030131,    0,    0
102154,19030201,    4,    0
102154,19030202,    8,    0
102154,19030203,    6,    0
102154,19030204,    5,    0
102154,19030205,    3,    0
102154,19030206,    0,    0
102154,19030207,    1,    0
102154,19030208,    5,    0
102154,19030209,    7,    0
102154,19030210,    3,    0
102154,19030211,    2,    0
102154,19030212,    2,    0
102154,19030213,    5,    0
102154,19030214,    4,    0
102154,19030215,    8,    0
102154,19030216,    8,    0
102154,19030217,    1,    0
102154,19030218,    3,    0
102154,19030219,    0,    0
102154,19030220,    1,    0
102154,19030221,    4,    0
102154,19030222,    8,    0
102154,19030223,    4,    0
102154,19030224,    5,    0
102154,19030225,    1,    0
102154,19030226,    3,    0
102154,19030227,    2,    0
102154,19030228,    6,    0
102154,19030301,    6,    0
102154,19030302,    8,    0
102154,19030303,    8,    0
102154,19030304,    5,    0
102154,19030305,    2,    0
102154,19030306,    5,    0
102154,19030307,    8,    0
102154,19030308,    8,    0
102154,19030309,    6,    0
102154,19030310,    0,    0
102154,19030311,    1,    0
102154,19030312,    0,    0
102154,19030313,    0,    0
102154,19030314,    0,    0
102154,19030315,    2,    0
102154,19030316,    4,    0
102154,19030317,    8,    0
102154,19030318,    3,    0
102154,19030319,    3,    0
102154,19030320,    2,    0
102154,19030321,    1,    0
102154,19030322,    1,    0
102154,19030323,    0,    0
102154,19030324,    1,    0
102154,19030325,    1,    0
102154,19030326,    1,    0
102154,19030327,    8,    0
102154,19030328,    7,    0
102154,19030329,    8,    0
102154,19030330,    7,    0
102154,19030331,    8,    0
102154,19030401,    7,    0
102154,19030402,    7,    0
102154,19030403,    7,    0
102154,19030404,    0,    0
102154,19030405,    8,    0
102154,19030406,    6,    0
102154,19030407,    2,    0
102154,19030408,    8,    0
102154,19030409,    8,    0
102154,19030410,    8,    0
102154,19030411,    8,    0
102154,19030412,    8,    0
102154,19030413,    6,    0
102154,19030414,    8,    0
102154,19030415,    3,    0
102154,19030416,    8,    0
102154,19030417,    8,    0
102154,19030418,    8,    0
102154,19030419,    8,    0
102154,19030420,    2,    0
102154,19030421,    1,    0
102154,19030422,    7,    0
102154,19030423,    7,    0
102154,19030424,    8,    0
102154,19030425,    7,    0
102154,19030426,    6,    0
102154,19030427,    1,    0
102154,19030428,    4,    0
102154,19030429,    7,    0
102154,19030430,    7,    0
102154,19030501,    8,    0
102154,19030502,    8,    0
102154,19030503,    6,    0
102154,19030504,    8,    0
102154,19030505,    8,    0
102154,19030506,    6,    0
102154,19030507,    2,    0
102154,19030508,    8,    0
102154,19030509,    6,    0
102154,19030510,    7,    0
102154,19030511,    6,    0
102154,19030512,    8,    0
102154,19030513,    8,    0
102154,19030514,    8,    0
102154,19030515,    6,    0
102154,19030516,    6,    0
102154,19030517,    8,    0
102154,19030518,    5,    0
102154,19030519,    1,    0
102154,19030520,    3,    0
102154,19030521,    6,    0
102154,19030522,    4,    0
102154,19030523,    5,    0
102154,19030524,    7,    0
102154,19030525,    8,    0
102154,19030526,    8,    0
102154,19030527,    7,    0
102154,19030528,    2,    0
102154,19030529,    2,    0
102154,19030530,    6,    0
102154,19030531,    6,    0
102154,19030601,    5,    0
102154,19030602,    6,    0
102154,19030603,    8,    0
102154,19030604,    8,    0
102154,19030605,    6,    0
102154,19030606,    8,    0
102154,19030607,    8,    0
102154,19030608,    8,    0
102154,19030609,    6,    0
102154,19030610,    6,    0
102154,19030611,    8,    0
102154,19030612,    8,    0
102154,19030613,    7,    0
102154,19030614,    8,    0
102154,19030615,    8,    0
102154,19030616,    7,    0
102154,19030617,    7,    0
102154,19030618,    6,    0
102154,19030619,    7,    0
102154,19030620,    7,    0
102154,19030621,    7,    0
102154,19030622,    8,    0
102154,19030623,    8,    0
102154,19030624,    2,    0
102154,19030625,    8,    0
102154,19030626,    8,    0
102154,19030627,    5,    0
102154,19030628,    2,    0
102154,19030629,    2,    0
102154,19030630,    5,    0
102154,19030701,    6,    0
102154,19030702,    1,    0
102154,19030703,    3,    0
102154,19030704,    7,    0
102154,19030705,    5,    0
102154,19030706,    6,    0
102154,19030707,    8,    0
102154,19030708,    8,    0
102154,19030709,    8,    0
102154,19030710,    8,    0
102154,19030711,    7,    0
102154,19030712,    6,    0
102154,19030713,    3,    0
102154,19030714,    7,    0
102154,19030715,    3,    0
102154,19030716,    4,    0
102154,19030717,    7,    0
102154,19030718,    7,    0
102154,19030719,    6,    0
102154,19030720,    7,    0
102154,19030721,    8,    0
102154,19030722,    5,    0
102154,19030723,    7,    0
102154,19030724,    8,    0
102154,19030725,    8,    0
102154,19030726,    2,    0
102154,19030727,    8,    0
102154,19030728,    5,    0
102154,19030729,    6,    0
102154,19030730,    8,    0
102154,19030731,    7,    0
102154,19030801,    5,    0
102154,19030802,    1,    0
102154,19030803,    6,    0
102154,19030804,    5,    0
102154,19030805,    5,    0
102154,19030806,    6,    0
102154,19030807,    7,    0
102154,19030808,    3,    0
