EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TG   : daily Mean temperature in 0.1 &#176;C
23-27 Q_TG : quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station AUSTRIA, SONNBLICK (STAID: 15).
Blended and updated with sources: 100040 911146 911343 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TG, Q_TG
100040,19031003,  -16,    0
100040,19031004,   -2,    0
100040,19031005,   -2,    0
100040,19031006,    2,    0
100040,19031007,   33,    0
100040,19031008,   34,    0
100040,19031009,   14,    0
100040,19031010,  -52,    0
100040,19031011, -103,    0
100040,19031012,  -50,    0
100040,19031013,  -41,    0
100040,19031014,  -43,    0
100040,19031015,  -24,    0
100040,19031016,  -17,    0
100040,19031017,  -72,    0
100040,19031018, -111,    0
100040,19031019, -128,    0
100040,19031020, -126,    0
100040,19031021,  -72,    0
100040,19031022,  -35,    0
100040,19031023,  -67,    0
100040,19031024, -109,    0
100040,19031025,  -76,    0
100040,19031026,  -44,    0
100040,19031027,  -41,    0
100040,19031028,  -37,    0
100040,19031029,  -30,    0
100040,19031030,  -22,    0
100040,19031031,  -26,    0
100040,19031101,  -25,    0
100040,19031102,  -32,    0
100040,19031103,  -32,    0
100040,19031104,  -33,    0
100040,19031105,  -66,    0
100040,19031106,  -93,    0
100040,19031107,  -85,    0
100040,19031108,  -53,    0
100040,19031109,  -37,    0
100040,19031110,  -75,    0
100040,19031111, -122,    0
100040,19031112, -155,    0
100040,19031113, -102,    0
100040,19031114,  -75,    0
100040,19031115,  -69,    0
100040,19031116,  -91,    0
100040,19031117,  -89,    0
100040,19031118,  -94,    0
100040,19031119,  -86,    0
100040,19031120, -109,    0
100040,19031121, -120,    0
100040,19031122, -141,    0
100040,19031123, -126,    0
100040,19031124,  -62,    0
100040,19031125,  -92,    0
100040,19031126, -151,    0
100040,19031127, -176,    0
100040,19031128, -155,    0
100040,19031129, -135,    0
100040,19031130, -130,    0
100040,19031201, -133,    0
100040,19031202, -123,    0
100040,19031203, -145,    0
100040,19031204, -119,    0
100040,19031205, -135,    0
100040,19031206, -117,    0
100040,19031207, -133,    0
100040,19031208, -129,    0
100040,19031209, -123,    0
100040,19031210,  -96,    0
100040,19031211,  -81,    0
100040,19031212,  -76,    0
100040,19031213,  -86,    0
100040,19031214, -101,    0
100040,19031215, -102,    0
100040,19031216, -132,    0
100040,19031217, -101,    0
100040,19031218,  -90,    0
100040,19031219,  -88,    0
100040,19031220,  -87,    0
100040,19031221,  -92,    0
100040,19031222, -117,    0
100040,19031223, -124,    0
100040,19031224, -123,    0
100040,19031225, -103,    0
100040,19031226, -120,    0
100040,19031227, -119,    0
100040,19031228, -144,    0
100040,19031229, -159,    0
100040,19031230, -148,    0
100040,19031231, -136,    0
100040,19040101, -109,    0
100040,19040102, -115,    0
100040,19040103, -115,    0
100040,19040104, -104,    0
100040,19040105,  -89,    0
100040,19040106, -106,    0
100040,19040107, -126,    0
100040,19040108, -105,    0
100040,19040109, -108,    0
100040,19040110, -112,    0
100040,19040111, -112,    0
100040,19040112, -120,    0
100040,19040113,  -82,    0
100040,19040114,  -82,    0
100040,19040115, -130,    0
100040,19040116, -170,    0
100040,19040117, -189,    0
100040,19040118, -214,    0
100040,19040119, -191,    0
100040,19040120, -152,    0
100040,19040121, -118,    0
100040,19040122, -133,    0
100040,19040123, -132,    0
100040,19040124, -115,    0
100040,19040125, -102,    0
100040,19040126, -107,    0
100040,19040127, -101,    0
100040,19040128,  -96,    0
100040,19040129,  -97,    0
100040,19040130, -115,    0
100040,19040131, -116,    0
100040,19040201, -130,    0
100040,19040202, -120,    0
100040,19040203,  -87,    0
100040,19040204,  -72,    0
100040,19040205,  -62,    0
100040,19040206,  -67,    0
100040,19040207,  -94,    0
100040,19040208,  -99,    0
100040,19040209, -120,    0
100040,19040210, -132,    0
100040,19040211, -107,    0
100040,19040212, -127,    0
100040,19040213, -136,    0
100040,19040214, -120,    0
100040,19040215, -144,    0
100040,19040216, -174,    0
100040,19040217, -152,    0
100040,19040218, -145,    0
100040,19040219, -192,    0
100040,19040220, -149,    0
100040,19040221,  -82,    0
100040,19040222,  -94,    0
100040,19040223, -148,    0
100040,19040224, -201,    0
100040,19040225, -220,    0
100040,19040226, -181,    0
100040,19040227, -175,    0
100040,19040228, -168,    0
100040,19040229, -129,    0
100040,19040301, -118,    0
100040,19040302, -104,    0
100040,19040303, -114,    0
100040,19040304,  -96,    0
100040,19040305, -100,    0
100040,19040306,  -99,    0
100040,19040307, -106,    0
100040,19040308,  -86,    0
100040,19040309,  -86,    0
100040,19040310,  -81,    0
100040,19040311,  -75,    0
100040,19040312,  -91,    0
100040,19040313,  -90,    0
100040,19040314, -133,    0
100040,19040315, -100,    0
100040,19040316,  -86,    0
100040,19040317, -104,    0
100040,19040318,  -73,    0
100040,19040319, -120,    0
100040,19040320, -141,    0
100040,19040321, -116,    0
100040,19040322, -117,    0
100040,19040323, -131,    0
100040,19040324, -131,    0
100040,19040325, -115,    0
100040,19040326,  -88,    0
100040,19040327,  -63,    0
100040,19040328,  -85,    0
100040,19040329, -101,    0
100040,19040330, -112,    0
100040,19040331, -174,    0
100040,19040401, -140,    0
100040,19040402, -128,    0
100040,19040403, -127,    0
100040,19040404,  -90,    0
100040,19040405, -148,    0
100040,19040406, -105,    0
100040,19040407,  -79,    0
100040,19040408, -118,    0
100040,19040409,  -95,    0
100040,19040410,  -76,    0
100040,19040411,  -78,    0
100040,19040412,  -84,    0
100040,19040413,  -61,    0
100040,19040414,  -23,    0
100040,19040415,    2,    0
100040,19040416,   -9,    0
100040,19040417,  -22,    0
100040,19040418,  -10,    0
100040,19040419,  -16,    0
100040,19040420,  -41,    0
100040,19040421,  -46,    0
100040,19040422,  -49,    0
100040,19040423,  -30,    0
100040,19040424,  -48,    0
100040,19040425,  -36,    0
100040,19040426,  -29,    0
100040,19040427,  -90,    0
100040,19040428, -122,    0
100040,19040429,  -96,    0
100040,19040430,  -64,    0
100040,19040501,  -36,    0
100040,19040502,  -18,    0
100040,19040503,  -28,    0
100040,19040504,  -66,    0
100040,19040505, -129,    0
100040,19040506,  -97,    0
100040,19040507,  -66,    0
100040,19040508,  -80,    0
100040,19040509,  -69,    0
100040,19040510,  -76,    0
100040,19040511,  -61,    0
100040,19040512,  -90,    0
100040,19040513,  -82,    0
100040,19040514,  -71,    0
100040,19040515,  -29,    0
100040,19040516,   -8,    0
100040,19040517,   -3,    0
100040,19040518,   22,    0
100040,19040519,    6,    0
100040,19040520,  -15,    0
100040,19040521,    1,    0
100040,19040522,   -1,    0
100040,19040523,  -21,    0
100040,19040524,  -38,    0
100040,19040525,  -19,    0
100040,19040526,   24,    0
100040,19040527,   55,    0
100040,19040528,   23,    0
100040,19040529,   -5,    0
100040,19040530,   12,    0
100040,19040531,   33,    0
100040,19040601,    4,    0
100040,19040602,  -35,    0
100040,19040603,  -24,    0
100040,19040604,    8,    0
100040,19040605,   11,    0
100040,19040606,   10,    0
100040,19040607,   -1,    0
100040,19040608,   19,    0
100040,19040609,   29,    0
100040,19040610,   14,    0
100040,19040611,   26,    0
100040,19040612,    8,    0
100040,19040613,  -10,    0
100040,19040614,   -7,    0
100040,19040615,   -1,    0
100040,19040616,   17,    0
100040,19040617,   49,    0
100040,19040618,   41,    0
100040,19040619,  -35,    0
100040,19040620,  -21,    0
100040,19040621,    3,    0
100040,19040622,  -21,    0
100040,19040623,    7,    0
100040,19040624,   26,    0
100040,19040625,   19,    0
100040,19040626,   18,    0
100040,19040627,   -5,    0
100040,19040628,  -44,    0
100040,19040629,  -20,    0
100040,19040630,   10,    0
100040,19040701,   14,    0
100040,19040702,   28,    0
100040,19040703,   19,    0
100040,19040704,   30,    0
100040,19040705,   18,    0
100040,19040706,  -15,    0
100040,19040707,   -3,    0
100040,19040708,   30,    0
100040,19040709,   62,    0
100040,19040710,   49,    0
100040,19040711,   54,    0
100040,19040712,   59,    0
100040,19040713,   41,    0
100040,19040714,   45,    0
100040,19040715,   49,    0
100040,19040716,   64,    0
100040,19040717,   54,    0
100040,19040718,   35,    0
100040,19040719,   17,    0
100040,19040720,   14,    0
100040,19040721,   46,    0
100040,19040722,   40,    0
100040,19040723,   38,    0
100040,19040724,   47,    0
100040,19040725,   50,    0
100040,19040726,   33,    0
100040,19040727,   19,    0
100040,19040728,  -12,    0
100040,19040729,  -21,    0
100040,19040730,  -17,    0
100040,19040731,   20,    0
100040,19040801,   28,    0
100040,19040802,   24,    0
100040,19040803,   20,    0
100040,19040804,   26,    0
100040,19040805,   51,    0
100040,19040806,   50,    0
100040,19040807,   59,    0
100040,19040808,   64,    0
100040,19040809,   59,    0
100040,19040810,   41,    0
100040,19040811,   39,    0
100040,19040812,   26,    0
100040,19040813,   26,    0
100040,19040814,   30,    0
100040,19040815,   59,    0
100040,19040816,   60,    0
100040,19040817,   60,    0
100040,19040818,   43,    0
100040,19040819,    3,    0
100040,19040820,   32,    0
100040,19040821,   25,    0
100040,19040822,    0,    0
100040,19040823,  -40,    0
100040,19040824,  -37,    0
100040,19040825,  -43,    0
100040,19040826,  -65,    0
100040,19040827,  -54,    0
100040,19040828,  -19,    0
100040,19040829,  -15,    0
100040,19040830,   -9,    0
100040,19040831,    3,    0
100040,19040901,   -3,    0
100040,19040902,  -28,    0
100040,19040903,  -43,    0
100040,19040904,  -39,    0
100040,19040905,  -33,    0
100040,19040906,  -25,    0
100040,19040907,  -13,    0
100040,19040908,    2,    0
100040,19040909,   -6,    0
100040,19040910,    7,    0
100040,19040911,    5,    0
100040,19040912,  -13,    0
100040,19040913,    5,    0
100040,19040914,    8,    0
100040,19040915,  -35,    0
100040,19040916,  -62,    0
100040,19040917,  -90,    0
100040,19040918, -103,    0
100040,19040919, -125,    0
100040,19040920, -100,    0
100040,19040921,  -79,    0
100040,19040922,  -67,    0
100040,19040923,  -65,    0
100040,19040924,  -49,    0
100040,19040925,  -33,    0
100040,19040926,  -20,    0
100040,19040927,  -22,    0
100040,19040928,  -20,    0
100040,19040929,  -18,    0
100040,19040930,  -22,    0
100040,19041001,  -20,    0
100040,19041002,  -32,    0
100040,19041003,  -33,    0
100040,19041004,  -12,    0
100040,19041005,  -26,    0
100040,19041006,  -25,    0
100040,19041007,  -21,    0
100040,19041008,  -60,    0
100040,19041009, -130,    0
100040,19041010, -124,    0
100040,19041011,  -95,    0
100040,19041012,  -72,    0
100040,19041013,  -80,    0
100040,19041014,  -75,    0
100040,19041015,  -71,    0
100040,19041016,  -76,    0
100040,19041017,  -62,    0
100040,19041018,  -21,    0
100040,19041019,  -26,    0
100040,19041020,  -26,    0
100040,19041021,  -32,    0
100040,19041022,  -23,    0
100040,19041023,  -13,    0
100040,19041024,  -16,    0
100040,19041025,  -33,    0
100040,19041026,  -70,    0
100040,19041027, -102,    0
100040,19041028, -131,    0
100040,19041029,  -94,    0
100040,19041030,  -48,    0
100040,19041031,  -45,    0
100040,19041101,  -49,    0
100040,19041102,  -74,    0
100040,19041103,  -63,    0
100040,19041104,  -37,    0
100040,19041105,   -1,    0
100040,19041106,  -40,    0
100040,19041107,  -67,    0
100040,19041108, -107,    0
100040,19041109, -103,    0
100040,19041110,  -68,    0
100040,19041111,  -94,    0
100040,19041112,  -78,    0
100040,19041113, -122,    0
100040,19041114, -163,    0
100040,19041115, -123,    0
100040,19041116, -126,    0
100040,19041117, -144,    0
100040,19041118,  -98,    0
100040,19041119,  -58,    0
100040,19041120,  -40,    0
100040,19041121,  -75,    0
100040,19041122, -108,    0
100040,19041123,  -94,    0
100040,19041124,  -81,    0
100040,19041125, -135,    0
100040,19041126, -203,    0
100040,19041127, -200,    0
100040,19041128, -216,    0
100040,19041129, -193,    0
100040,19041130, -163,    0
100040,19041201, -123,    0
100040,19041202,  -87,    0
100040,19041203,  -90,    0
100040,19041204,  -92,    0
100040,19041205,  -63,    0
100040,19041206,  -78,    0
100040,19041207,  -83,    0
100040,19041208, -110,    0
100040,19041209, -158,    0
100040,19041210, -128,    0
100040,19041211, -109,    0
100040,19041212, -118,    0
100040,19041213, -122,    0
100040,19041214, -144,    0
100040,19041215, -131,    0
100040,19041216, -128,    0
100040,19041217,  -88,    0
100040,19041218,  -27,    0
100040,19041219,  -56,    0
100040,19041220,  -93,    0
100040,19041221, -106,    0
100040,19041222,  -68,    0
100040,19041223,  -69,    0
100040,19041224,  -87,    0
100040,19041225, -107,    0
100040,19041226, -109,    0
100040,19041227, -141,    0
100040,19041228, -129,    0
100040,19041229, -129,    0
100040,19041230,  -82,    0
100040,19041231, -184,    0
100040,19050101, -318,    0
100040,19050102, -308,    0
100040,19050103, -202,    0
100040,19050104, -162,    0
100040,19050105, -131,    0
100040,19050106, -147,    0
100040,19050107, -148,    0
100040,19050108, -150,    0
100040,19050109,  -63,    0
100040,19050110, -129,    0
100040,19050111, -157,    0
100040,19050112, -114,    0
100040,19050113, -175,    0
100040,19050114, -250,    0
100040,19050115, -283,    0
100040,19050116, -235,    0
100040,19050117, -181,    0
100040,19050118, -141,    0
100040,19050119, -114,    0
100040,19050120, -103,    0
100040,19050121, -111,    0
100040,19050122, -117,    0
100040,19050123, -143,    0
100040,19050124, -119,    0
100040,19050125, -109,    0
100040,19050126, -170,    0
100040,19050127, -249,    0
100040,19050128, -220,    0
100040,19050129, -138,    0
100040,19050130, -125,    0
100040,19050131, -156,    0
100040,19050201, -168,    0
100040,19050202, -133,    0
100040,19050203, -169,    0
100040,19050204, -171,    0
100040,19050205, -119,    0
100040,19050206,  -80,    0
100040,19050207,  -74,    0
100040,19050208, -113,    0
100040,19050209, -168,    0
100040,19050210, -114,    0
100040,19050211, -119,    0
100040,19050212, -211,    0
100040,19050213, -270,    0
100040,19050214, -261,    0
100040,19050215, -196,    0
100040,19050216, -137,    0
100040,19050217, -127,    0
100040,19050218, -152,    0
100040,19050219, -132,    0
100040,19050220, -156,    0
100040,19050221, -137,    0
100040,19050222, -134,    0
100040,19050223, -118,    0
100040,19050224, -129,    0
100040,19050225, -127,    0
100040,19050226, -115,    0
100040,19050227, -118,    0
100040,19050228, -110,    0
100040,19050301, -114,    0
100040,19050302, -113,    0
100040,19050303, -120,    0
100040,19050304, -141,    0
100040,19050305, -104,    0
100040,19050306, -108,    0
100040,19050307, -124,    0
100040,19050308, -139,    0
100040,19050309, -139,    0
100040,19050310, -121,    0
100040,19050311, -107,    0
100040,19050312,  -84,    0
100040,19050313, -106,    0
100040,19050314, -109,    0
100040,19050315, -113,    0
100040,19050316,  -86,    0
100040,19050317, -115,    0
100040,19050318, -123,    0
100040,19050319, -118,    0
100040,19050320, -140,    0
100040,19050321, -119,    0
100040,19050322,  -83,    0
100040,19050323,  -83,    0
100040,19050324, -102,    0
100040,19050325, -128,    0
100040,19050326, -109,    0
100040,19050327, -122,    0
100040,19050328,  -94,    0
100040,19050329, -114,    0
100040,19050330,  -67,    0
100040,19050331,  -39,    0
100040,19050401,  -75,    0
100040,19050402,  -86,    0
100040,19050403, -101,    0
100040,19050404,  -89,    0
100040,19050405,  -69,    0
100040,19050406, -142,    0
100040,19050407, -191,    0
100040,19050408, -156,    0
100040,19050409, -158,    0
100040,19050410,  -78,    0
100040,19050411,  -53,    0
100040,19050412,  -63,    0
100040,19050413,  -71,    0
100040,19050414,  -86,    0
100040,19050415,  -66,    0
100040,19050416,  -58,    0
100040,19050417,  -84,    0
100040,19050418, -118,    0
100040,19050419, -100,    0
100040,19050420,  -78,    0
100040,19050421,  -71,    0
100040,19050422, -130,    0
100040,19050423, -149,    0
100040,19050424, -133,    0
100040,19050425, -122,    0
100040,19050426,  -83,    0
100040,19050427,  -74,    0
100040,19050428,  -55,    0
100040,19050429,  -48,    0
100040,19050430,  -43,    0
100040,19050501,  -33,    0
100040,19050502,  -26,    0
100040,19050503,  -26,    0
100040,19050504,  -39,    0
100040,19050505,  -29,    0
100040,19050506,  -22,    0
100040,19050507,  -23,    0
100040,19050508,  -38,    0
100040,19050509,  -43,    0
100040,19050510, -103,    0
100040,19050511,  -82,    0
100040,19050512,  -37,    0
100040,19050513,  -58,    0
100040,19050514,  -52,    0
100040,19050515,  -30,    0
100040,19050516,  -18,    0
100040,19050517,  -32,    0
100040,19050518,  -29,    0
100040,19050519,  -37,    0
100040,19050520,  -31,    0
100040,19050521,  -29,    0
100040,19050522,  -25,    0
100040,19050523,  -28,    0
100040,19050524,  -34,    0
100040,19050525,  -60,    0
100040,19050526,  -66,    0
