EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TX   : daily Maximum temperature in 0.1 &#176;C
23-27 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station AUSTRIA, SONNBLICK (STAID: 15).
Blended and updated with sources: 102152 117875 911146 911343 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TX, Q_TX
911146,20190213,  -95,    0
911146,20190214,  -79,    0
911146,20190215,  -63,    0
911146,20190216,   -9,    0
911146,20190217,  -11,    0
911146,20190218,   -9,    0
911146,20190219,  -34,    0
911146,20190220,  -79,    0
911146,20190221,  -59,    0
911146,20190222,  -85,    0
911146,20190223, -104,    0
911146,20190224,  -74,    0
911343,20190225,  -59,    0
911146,20190226,  -44,    0
911146,20190227,  -71,    0
911146,20190228,  -18,    0
911146,20190301,  -59,    0
911343,20190302,  -71,    0
911343,20190303,  -63,    0
911146,20190304,  -54,    0
911146,20190305,  -98,    0
911146,20190306,  -83,    0
911146,20190307,  -63,    0
911146,20190308,  -70,    0
911343,20190309,  -65,    0
911146,20190310,  -69,    0
911146,20190311,  -69,    0
911146,20190312, -121,    0
911146,20190313,  -76,    0
911146,20190314, -119,    0
911146,20190315,  -56,    0
911146,20190316,  -29,    0
911146,20190317,  -15,    0
911146,20190318,  -63,    0
911146,20190319, -158,    0
911146,20190320, -104,    0
911146,20190321,  -26,    0
911146,20190322,    9,    0
911146,20190323,  -14,    0
911146,20190324,   -9,    0
911146,20190325,  -30,    0
911146,20190326, -138,    0
911146,20190327, -136,    0
911146,20190328, -109,    0
911146,20190329,  -43,    0
911146,20190330,  -28,    0
911146,20190331,  -15,    0
911146,20190401,  -36,    0
911146,20190402,  -39,    0
911146,20190403,  -56,    0
911146,20190404,  -54,    0
911146,20190405,  -28,    0
911146,20190406,  -39,    0
911146,20190407,  -43,    0
911146,20190408,  -43,    0
911146,20190409,  -23,    0
911146,20190410,  -19,    0
911146,20190411,  -54,    0
911146,20190412,  -26,    0
911146,20190413,  -49,    0
911146,20190414,  -30,    0
911146,20190415,  -89,    0
911146,20190416,  -50,    0
911146,20190417,  -58,    0
911146,20190418,  -38,    0
911146,20190419,  -11,    0
911146,20190420,   -5,    0
911146,20190421,    4,    0
911146,20190422,   -5,    0
911146,20190423,  -24,    0
911146,20190424,  -19,    0
911146,20190425,  -31,    0
911146,20190426,  -16,    0
911146,20190427,  -30,    0
911146,20190428,  -58,    0
911146,20190429,  -94,    0
911146,20190430,  -70,    0
911146,20190501,  -75,    0
911146,20190502,  -29,    0
911146,20190503,  -35,    0
911146,20190504,  -25,    0
911343,20190505,  -50,    0
911146,20190506,  431,    1
911146,20190507,  -55,    0
911146,20190508,  -43,    0
911146,20190509,  -40,    0
911146,20190510,  -24,    0
911146,20190511,  -24,    0
911146,20190512,  -49,    0
911146,20190513,  -68,    0
911146,20190514,  -70,    0
911146,20190515,  -70,    0
911146,20190516,  -25,    0
911146,20190517,  -30,    0
911146,20190518,  -34,    0
911146,20190519,   -8,    0
911146,20190520,  -23,    0
911343,20190521,  -26,    0
911146,20190522,  -29,    0
911146,20190523,  -38,    0
911146,20190524,  -35,    0
911343,20190525,    6,    0
911146,20190526,   -9,    0
911146,20190527,    1,    0
911146,20190528,   -8,    0
911146,20190529,  -44,    0
911146,20190530,  -34,    0
911146,20190531,  -20,    0
911146,20190601,   -1,    0
911146,20190602,   16,    0
911146,20190603,   16,    0
911146,20190604,   64,    0
911146,20190605,   67,    0
911146,20190606,   35,    0
911146,20190607,   45,    0
911146,20190608,   55,    0
911146,20190609,   66,    0
911343,20190610,   56,    0
911146,20190611,   51,    0
911146,20190612,   36,    0
911146,20190613,   60,    0
911146,20190614,   76,    0
911146,20190615,   80,    0
911146,20190616,   75,    0
911146,20190617,   26,    0
911146,20190618,   76,    0
911146,20190619,   81,    0
911146,20190620,   81,    0
911146,20190621,   59,    0
911146,20190622,   44,    0
911146,20190623,   41,    0
911146,20190624,   94,    0
911146,20190625,  125,    0
911146,20190626,  141,    0
911146,20190627,  130,    0
911146,20190628,  101,    0
911146,20190629,  120,    0
911146,20190630,  147,    0
911146,20190701,  142,    0
911146,20190702,  104,    0
911146,20190703,  109,    0
911146,20190704,   92,    0
911146,20190705,   91,    0
911146,20190706,  117,    0
911146,20190707,   86,    0
911146,20190708,   41,    0
911146,20190709,   16,    0
911146,20190710,   16,    0
911146,20190711,   10,    0
911146,20190712,    9,    0
911146,20190713,    7,    0
911146,20190714,   19,    0
911146,20190715,    6,    0
911146,20190716,    4,    0
911146,20190717,   41,    0
911146,20190718,   31,    0
911146,20190719,   34,    0
911343,20190720,  109,    0
911343,20190721,   91,    0
911146,20190722,   86,    0
911146,20190723,   97,    0
911146,20190724,  117,    0
911146,20190725,  141,    0
911146,20190726,  112,    0
911146,20190727,  109,    0
911343,20190728,   60,    0
911146,20190729,   45,    0
911146,20190730,  101,    0
911146,20190731,   79,    0
911146,20190801,   97,    0
911146,20190802,   67,    0
911146,20190803,   14,    0
911146,20190804,   56,    0
911146,20190805,   42,    0
911146,20190806,   76,    0
911146,20190807,   67,    0
911146,20190808,   80,    0
911146,20190809,  111,    0
911146,20190810,  115,    0
911146,20190811,   96,    0
911146,20190812,   85,    0
911146,20190813,   60,    0
911146,20190814,   17,    0
911146,20190815,   41,    0
911146,20190816,   36,    0
911146,20190817,   91,    0
911146,20190818,   69,    0
911146,20190819,   84,    0
911146,20190820,   60,    0
911146,20190821,   60,    0
911146,20190822,   81,    0
911146,20190823,   66,    0
911146,20190824,   74,    0
911146,20190825,   76,    0
911146,20190826,   75,    0
911146,20190827,  106,    0
911146,20190828,  100,    0
911146,20190829,   86,    0
911146,20190830,   85,    0
911146,20190831,   66,    0
911146,20190901,   86,    0
911146,20190902,   56,    0
911146,20190903,    4,    0
911146,20190904,   45,    0
911146,20190905,   59,    0
911146,20190906,   15,    0
911146,20190907,    1,    0
911146,20190908,   -1,    0
911146,20190909,   -6,    0
911146,20190910,  -23,    0
911146,20190911,   -1,    0
911146,20190912,    1,    0
911146,20190913,   39,    0
911146,20190914,   77,    0
911146,20190915,   82,    0
911146,20190916,   76,    0
911146,20190917,   64,    0
911146,20190918,   45,    0
911146,20190919,   16,    0
911146,20190920,    5,    0
911146,20190921,   35,    0
911146,20190922,   51,    0
911146,20190923,   36,    0
911146,20190924,    6,    0
911146,20190925,    9,    0
911146,20190926,    1,    0
911146,20190927,   26,    0
911146,20190928,   19,    0
911146,20190929,   25,    0
911146,20190930,   27,    0
911146,20191001,   24,    0
911146,20191002,   11,    0
911146,20191003,  -33,    0
911146,20191004,  -61,    0
911343,20191005,  -35,    0
911146,20191006,  -39,    0
911146,20191007,  -38,    0
911146,20191008,    2,    0
911146,20191009,   30,    0
911146,20191010,  -35,    0
911146,20191011,  -29,    0
911343,20191012,   51,    0
911146,20191013,   51,    0
911146,20191014,   56,    0
911146,20191015,   36,    0
911146,20191016,    1,    0
911146,20191017,   16,    0
911146,20191018,   19,    0
911146,20191019,   -6,    0
911146,20191020,    1,    0
911146,20191021,   29,    0
911146,20191022,   45,    0
911146,20191023,   37,    0
911146,20191024,   25,    0
911146,20191025,   30,    0
911146,20191026,   47,    0
911146,20191027,   46,    0
911146,20191028,   21,    0
911146,20191029,   -4,    0
911146,20191030,  -16,    0
911146,20191031,  -24,    0
911146,20191101,  -34,    0
911146,20191102,  -24,    0
911146,20191103,  -19,    0
911146,20191104,  -24,    0
911146,20191105,  -31,    0
911146,20191106,  -49,    0
911146,20191107,  -68,    0
911146,20191108,  -59,    0
911146,20191109,  -80,    0
911146,20191110,  -81,    0
911146,20191111,  -64,    0
911146,20191112,  -54,    0
911146,20191113,  -66,    0
911146,20191114,  -98,    0
911146,20191115,  -56,    0
911146,20191116,  -64,    0
911146,20191117,  -49,    0
911146,20191118,  -51,    0
911146,20191119,  -54,    0
911146,20191120,  -45,    0
911146,20191121,  -44,    0
911146,20191122,  -39,    0
911146,20191123,  -41,    0
911146,20191124,  -34,    0
911146,20191125,  -31,    0
911146,20191126,  -35,    0
911146,20191127,  -31,    0
911146,20191128,  -55,    0
911146,20191129,  -79,    0
911146,20191130,  -91,    0
911343,20191201,  -53,    0
911146,20191202,  -69,    0
911146,20191203, -119,    0
911146,20191204,  -25,    0
911146,20191205,  -24,    0
911146,20191206,  -18,    0
911343,20191207,  -53,    0
911343,20191208,  -34,    0
911146,20191209,  -35,    0
911146,20191210, -113,    0
911146,20191211,  -54,    0
911146,20191212,  -60,    0
911146,20191213, -116,    0
911146,20191214,  -85,    0
911146,20191215,  -61,    0
911146,20191216,  -59,    0
911146,20191217,  -40,    0
911146,20191218,  -45,    0
911146,20191219,  -44,    0
911146,20191220,  -48,    0
911146,20191221,  -54,    0
911146,20191222,  -65,    0
911146,20191223,  -83,    0
911146,20191224,  -86,    0
911343,20191225,  -81,    0
911146,20191226,  -91,    0
911146,20191227, -105,    0
911146,20191228,  -98,    0
911146,20191229, -119,    0
911146,20191230,  -89,    0
911146,20191231,  -26,    0
911146,20200101,  -38,    0
911146,20200102,  -36,    0
911146,20200103,  -49,    0
911343,20200104,  -54,    0
911343,20200105, -134,    0
911343,20200106,  -36,    0
911146,20200107,  -33,    0
911146,20200108,  -49,    0
911146,20200109,    1,    0
911146,20200110,  -14,    0
911146,20200111,  -84,    0
911146,20200112,    6,    0
911146,20200113,  -14,    0
911146,20200114,  -26,    0
911146,20200115,    1,    0
911146,20200116,   12,    0
911146,20200117,  -31,    0
911146,20200118,  -73,    0
911146,20200119, -129,    0
911146,20200120, -119,    0
911146,20200121,  -54,    0
911146,20200122,  -30,    0
911343,20200123,  -29,    0
911343,20200124,  -29,    0
911343,20200125,  -39,    0
911343,20200126,  -66,    0
911343,20200127, -104,    0
911343,20200128,  -90,    0
911343,20200129, -134,    0
911343,20200130,  -85,    0
911343,20200131,  -41,    0
911343,20200201,   -8,    0
911343,20200202,  -29,    0
911343,20200203,  -31,    0
911343,20200204,  -48,    0
911343,20200205, -170,    0
911343,20200206, -125,    0
911343,20200207,  -70,    0
911343,20200208,  -45,    0
911343,20200209,  -45,    0
911343,20200210,  -69,    0
911343,20200211,  -94,    0
911343,20200212, -134,    0
911343,20200213, -126,    0
911343,20200214, -114,    0
911343,20200215,   -6,    0
911343,20200216,   -3,    0
911343,20200217,   40,    0
911343,20200218,  -30,    0
911343,20200219, -104,    0
911343,20200220,  -68,    0
911343,20200221,  -54,    0
911343,20200222,  -16,    0
911343,20200223,   -4,    0
911343,20200224,   -8,    0
911343,20200225,  -24,    0
911343,20200226,  -83,    0
911343,20200227, -121,    0
911343,20200228, -139,    0
911343,20200229,  -69,    0
911343,20200301,  -78,    0
911343,20200302,  -79,    0
911343,20200303,  -75,    0
911343,20200304,  -95,    0
911343,20200305,  -94,    0
911343,20200306,  -63,    0
911343,20200307,  -73,    0
911343,20200308,  -96,    0
911343,20200309,  -76,    0
911343,20200310,  -53,    0
911343,20200311,  -29,    0
911343,20200312,   -5,    0
911343,20200313,  -25,    0
911343,20200314,  -94,    0
911343,20200315,  -59,    0
911343,20200316,  -19,    0
911343,20200317,  -23,    0
911343,20200318,   -4,    0
911343,20200319,  -14,    0
911343,20200320,  -25,    0
911343,20200321,  -35,    0
911343,20200322,  -54,    0
911343,20200323, -156,    0
911343,20200324, -158,    0
911343,20200325, -106,    0
911343,20200326,  -78,    0
911343,20200327,  -53,    0
911343,20200328,  -64,    0
911343,20200329,  -45,    0
911343,20200330,  -58,    0
911343,20200331, -138,    0
911343,20200401, -104,    0
911343,20200402,  -73,    0
911343,20200403,  -84,    0
911343,20200404,  -90,    0
911343,20200405,  -25,    0
911343,20200406,   -5,    0
911343,20200407,  -16,    0
911343,20200408,  -21,    0
911343,20200409,  -34,    0
911343,20200410,   -5,    0
911343,20200411,    1,    0
911343,20200412,  -11,    0
911343,20200413,  -15,    0
911343,20200414,  -49,    0
911343,20200415,  -15,    0
911343,20200416,   17,    0
911343,20200417,   17,    0
911343,20200418,   26,    0
911343,20200419,   16,    0
911343,20200420,   -4,    0
911343,20200421,  -18,    0
911343,20200422,-9999,    9
911343,20200423,-9999,    9
911343,20200424,-9999,    9
911343,20200425,-9999,    9
911343,20200426,   -3,    0
911343,20200427,   -4,    0
911343,20200428,  -15,    0
911343,20200429,  -29,    0
911343,20200430,  -29,    0
911343,20200501,  -33,    0
911343,20200502,  -29,    0
911343,20200503,  -44,    0
911343,20200504,  -15,    0
911343,20200505,   -9,    0
911343,20200506,-9999,    9
911343,20200507,   -4,    0
911343,20200508,   50,    0
911343,20200509,   44,    0
911343,20200510,   21,    0
911343,20200511,   -4,    0
911343,20200512,   -9,    0
911343,20200513,   -5,    0
911343,20200514,  -14,    0
911343,20200515,    2,    0
911343,20200516,    1,    0
911343,20200517,   15,    0
911343,20200518,   29,    0
911343,20200519,   12,    0
911343,20200520,   -6,    0
911343,20200521,  -14,    0
911343,20200522,    1,    0
911343,20200523,   39,    0
911343,20200524,    0,    0
911343,20200525,  -33,    0
911343,20200526,  -46,    0
911343,20200527,  -31,    0
911343,20200528,  -35,    0
911343,20200529,  -39,    0
911343,20200530,  -38,    0
911343,20200531,  -35,    0
911343,20200601,    1,    0
911343,20200602,   -4,    0
911343,20200603,   21,    0
911343,20200604,    6,    0
911343,20200605,   -1,    0
911343,20200606,    9,    0
911343,20200607,    7,    0
911343,20200608,   -4,    0
911343,20200609,   19,    0
911343,20200610,    6,    0
911343,20200611,    1,    0
911343,20200612,   41,    0
911343,20200613,   75,    0
911343,20200614,   47,    0
911343,20200615,    4,    0
911343,20200616,    5,    0
911343,20200617,   22,    0
911343,20200618,   17,    0
911343,20200619,    5,    0
911343,20200620,   -8,    0
911343,20200621,   -8,    0
911343,20200622,    4,    0
911343,20200623,   25,    0
911343,20200624,   40,    0
911343,20200625,   30,    0
911343,20200626,   51,    0
911343,20200627,   96,    0
911343,20200628,   84,    0
911343,20200629,   54,    0
911343,20200630,   72,    0
911343,20200701,   91,    0
911343,20200702,   86,    0
911343,20200703,   64,    0
911343,20200704,   66,    0
911343,20200705,   82,    0
911343,20200706,  117,    0
911343,20200707,   16,    0
911343,20200708,   84,    0
911343,20200709,   91,    0
911343,20200710,   96,    0
911343,20200711,   65,    0
911343,20200712,   19,    0
911343,20200713,   41,    0
911343,20200714,   51,    0
911343,20200715,   41,    0
911343,20200716,   34,    0
911343,20200717,   12,    0
911343,20200718,   -4,    0
911343,20200719,   22,    0
911343,20200720,   79,    0
911343,20200721,   89,    0
911343,20200722,   81,    0
911343,20200723,   86,    0
911343,20200724,   61,    0
911343,20200725,   36,    0
911343,20200726,   86,    0
911343,20200727,   79,    0
911343,20200728,  107,    0
911343,20200729,  111,    0
911343,20200730,  134,    0
911343,20200731,  109,    0
911343,20200801,  110,    0
911343,20200802,   90,    0
911343,20200803,   67,    0
911343,20200804,   25,    0
911343,20200805,   45,    0
911343,20200806,   96,    0
911343,20200807,   96,    0
911343,20200808,  110,    0
911343,20200809,   94,    0
911343,20200810,   96,    0
911343,20200811,-9999,    9
911343,20200812,-9999,    9
911343,20200813,-9999,    9
911343,20200814,-9999,    9
911343,20200815,-9999,    9
911343,20200816,-9999,    9
911343,20200817,-9999,    9
911343,20200818,-9999,    9
911343,20200819,-9999,    9
911343,20200820,-9999,    9
911343,20200821,-9999,    9
911343,20200822,-9999,    9
911343,20200823,-9999,    9
911343,20200824,-9999,    9
911343,20200825,-9999,    9
911343,20200826,-9999,    9
911343,20200827,-9999,    9
911343,20200828,-9999,    9
911343,20200829,-9999,    9
911343,20200830,-9999,    9
911343,20200831,-9999,    9
911343,20200901,   -4,    0
911343,20200902,    4,    0
911343,20200903,   12,    0
911343,20200904,   79,    0
911343,20200905,   82,    0
911343,20200906,   64,    0
911343,20200907,   25,    0
911343,20200908,   74,    0
911343,20200909,   92,    0
911343,20200910,   69,    0
911343,20200911,  101,    0
911343,20200912,   86,    0
911343,20200913,   66,    0
911343,20200914,   86,    0
911343,20200915,   94,    0
911343,20200916,   62,    0
911343,20200917,   41,    0
911343,20200918,   61,    0
911343,20200919,   89,    0
911343,20200920,   72,    0
911343,20200921,   55,    0
911343,20200922,   31,    0
911343,20200923,   31,    0
911343,20200924,   26,    0
911343,20200925,   11,    0
911343,20200926,  -61,    0
911343,20200927,  -51,    0
911343,20200928,  -46,    0
911343,20200929,  -23,    0
911343,20200930,  -28,    0
911343,20201001,    6,    0
911343,20201002,   -5,    0
911343,20201003,    1,    0
