EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 28-03-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : wind speed in 0.1 m/s
23-27 Q_FG : Quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, DUSSELDORF (SOUID: 115673)
See file sources.txt for more info.



 SOUID,    DATE,   FG, Q_FG
115673,19540430,    9,    0
115673,19540501,   32,    0
115673,19540502,   55,    0
115673,19540503,   73,    0
115673,19540504,   27,    0
115673,19540505,   37,    0
115673,19540506,   44,    0
115673,19540507,   36,    0
115673,19540508,   44,    0
115673,19540509,   41,    0
115673,19540510,   25,    0
115673,19540511,   23,    0
115673,19540512,   21,    0
115673,19540513,   48,    0
115673,19540514,   33,    0
115673,19540515,   36,    0
115673,19540516,   67,    0
115673,19540517,   71,    0
115673,19540518,   60,    0
115673,19540519,   66,    0
115673,19540520,   60,    0
115673,19540521,   43,    0
115673,19540522,   38,    0
115673,19540523,   22,    0
115673,19540524,   15,    0
115673,19540525,   34,    0
115673,19540526,   26,    0
115673,19540527,   25,    0
115673,19540528,   31,    0
115673,19540529,   32,    0
115673,19540530,   26,    0
115673,19540531,   18,    0
115673,19540601,   28,    0
115673,19540602,   18,    0
115673,19540603,   21,    0
115673,19540604,   46,    0
115673,19540605,   15,    0
115673,19540606,   40,    0
115673,19540607,   27,    0
115673,19540608,   50,    0
115673,19540609,   47,    0
115673,19540610,   67,    0
115673,19540611,   39,    0
115673,19540612,   31,    0
115673,19540613,   49,    0
115673,19540614,   45,    0
115673,19540615,   13,    0
115673,19540616,   27,    0
115673,19540617,   23,    0
115673,19540618,   20,    0
115673,19540619,   23,    0
115673,19540620,   28,    0
115673,19540621,   24,    0
115673,19540622,   31,    0
115673,19540623,   34,    0
115673,19540624,   31,    0
115673,19540625,   50,    0
115673,19540626,   62,    0
115673,19540627,   56,    0
115673,19540628,   41,    0
115673,19540629,   18,    0
115673,19540630,   22,    0
115673,19540701,   38,    0
115673,19540702,   37,    0
115673,19540703,   47,    0
115673,19540704,   48,    0
115673,19540705,   55,    0
115673,19540706,   48,    0
115673,19540707,   36,    0
115673,19540708,   19,    0
115673,19540709,   14,    0
115673,19540710,   26,    0
115673,19540711,   35,    0
115673,19540712,   60,    0
115673,19540713,   60,    0
115673,19540714,   45,    0
115673,19540715,   51,    0
115673,19540716,   42,    0
115673,19540717,   66,    0
115673,19540718,   78,    0
115673,19540719,   56,    0
115673,19540720,   35,    0
115673,19540721,   30,    0
115673,19540722,   29,    0
115673,19540723,   36,    0
115673,19540724,   48,    0
115673,19540725,   42,    0
115673,19540726,   53,    0
115673,19540727,   63,    0
115673,19540728,   64,    0
115673,19540729,   69,    0
115673,19540730,   48,    0
115673,19540731,   39,    0
115673,19540801,   28,    0
115673,19540802,   38,    0
115673,19540803,   35,    0
115673,19540804,   31,    0
115673,19540805,   16,    0
115673,19540806,   33,    0
115673,19540807,   66,    0
115673,19540808,   42,    0
115673,19540809,   49,    0
115673,19540810,   83,    0
115673,19540811,   69,    0
115673,19540812,   42,    0
115673,19540813,   37,    0
115673,19540814,   20,    0
115673,19540815,   52,    0
